Lat,Long,Depth,Cr_nmol/kg,Year,yearly_mean_mld
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,34.9,1.65,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
85.13,-150.1,53.9,1.82,2018,54.106308
72.8,-159.62,1.0,1.63,2018,29.14392
72.8,-159.62,1.0,1.63,2018,29.14392
72.8,-159.62,1.0,1.63,2018,29.14392
72.8,-159.62,1.0,1.63,2018,29.14392
72.8,-159.62,20.4,1.95,2018,29.14392
72.8,-159.62,20.4,1.95,2018,29.14392
72.8,-159.62,20.4,1.95,2018,29.14392
72.8,-159.62,20.4,1.95,2018,29.14392
