Lat,Long,Ocean,Cr_nmol/kg,sst_09,sst_10,sst_11,sst_12,Year,sst_01,sst_02,sst_04,sst_05,sst_06,sst_07,sst_08,sst_03,yearly_mean_sst
49.566,-138.667,Pacific,2.974634146341464,14.079958,11.625443,9.24036,7.904234,2010,6.628871,6.2700806,6.2371664,7.5567336,7.77875,11.635121,14.7445965,4.9383574,9.053306
50.0,-145.0,Pacific,3.6784019415902725,12.986875,9.9486685,7.9283338,6.5512094,2010,5.553884,5.3228493,5.076583,6.6203628,6.9398475,10.585806,13.712741,3.730948,7.9131756
50.00166666666667,-145.0,Pacific,3.095,12.986875,9.9486685,7.9283338,6.5512094,2010,5.553884,5.3228493,5.076583,6.6203628,6.9398475,10.585806,13.712741,3.730948,7.9131756
54.5,-48.46,Atlantic,2.942720047983206,11.040166,8.342015,7.0490003,6.5831857,2010,3.8198385,4.247661,4.5372496,5.9046907,7.7966666,9.482836,11.637983,3.0721877,6.959457
55.0,-147.2158333333333,Pacific,3.25,11.653625,9.112661,6.5712495,5.0024996,2010,3.770806,3.583952,3.854833,4.739637,6.895875,8.593871,11.200443,2.0570567,6.4197087
69.5,-137.9833333333333,Arctic,1.730899048197846,4.6367917,0.34125,,,2010,,,,1.0233333,5.0333753,9.01254,10.451855,,5.083191
69.66666666666667,-138.15,Arctic,1.884756741370988,5.34275,2.03375,,,2010,,,-0.14999999,0.1995833,5.0348334,9.555686,10.017299,,4.5762715
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,6.0768337,1.9425,,,2010,,,,0.21958332,4.9895835,9.419798,10.099113,,5.4579024
70.0,-138.0,Arctic,1.90398895301763,6.123208,1.35875,,,2010,,,,0.7125833,5.2546663,9.904073,10.222714,,5.595999
71.1,-139.0166666666667,Arctic,1.9953419583391834,4.6960835,0.48166126,,,2010,,,,0.7125,1.5267917,4.4227014,7.4267387,,3.2110794
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,-0.43511903,,,,2010,,,,,1.3050574,2.056774,1.2638044,,1.0476291
72.8,-159.62,Arctic,1.6675,2.4734442,0.5872029,,,2010,,,,,0.6568103,1.8603258,1.8203225,,1.4796212
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,-0.9586538,,,,2010,,,,,0.758869,0.69748193,0.08669356,,0.14609767
85.13,-150.1,Arctic,2.4526086956521738,,,,,2010,,,,,0.41047615,-0.087272726,,,0.1616017
-67.29,163.536,Southern Ocean,3.835823175579897,,,,-0.3126923,2011,-0.8891304,-1.517497,-1.75,,,,,-2.1171875,-1.3173015
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,,2011,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,,,2011,-0.44306454,-1.5789517,-1.30875,,,,,-1.8167411,-1.2868768
-63.963,-66.242,Southern Ocean,3.8113168770861883,,-1.5610416,-1.4453889,-0.31716734,2011,0.73516124,1.1730242,0.027989913,0.47875,,,,1.0271676,0.014811873
-59.611,148.64,Southern Ocean,3.78023700507115,-0.71699166,-1.5127419,-0.79966664,-0.18999998,2011,1.4934274,1.8380241,0.84511113,0.4450806,-0.4135833,-0.16709676,-1.0262768,1.8662468,0.13846107
-59.6,-67.92,Southern Ocean,3.63,3.3580415,3.5106854,3.30425,3.6083465,2011,3.9696772,4.4524193,3.4440832,3.096344,2.5672638,1.8560888,1.6016935,4.2557964,3.2520573
-59.6,-67.919,Southern Ocean,3.71209750575196,3.3580415,3.5106854,3.30425,3.6083465,2011,3.9696772,4.4524193,3.4440832,3.096344,2.5672638,1.8560888,1.6016935,4.2557964,3.2520573
-54.83,-95.68,Southern Ocean,3.6659999999999995,4.8490343,5.0758734,5.227333,5.793527,2011,6.205591,6.3834677,6.0553336,5.346653,4.525375,4.758521,4.7199197,6.995046,5.49464
-53.583,149.298,Southern Ocean,3.489904376667043,4.5020833,4.0183063,4.2752504,5.524194,2011,8.433064,6.667957,5.827333,5.2902246,4.812375,6.7099833,5.8880644,7.2003026,5.7624283
-53.2,-118.13,Southern Ocean,3.6333333333333333,4.5406666,4.660565,5.305778,5.5856047,2011,6.414919,5.557137,5.5614166,4.9235487,4.661208,4.373293,4.230242,6.060696,5.156256
-50.99,-72.04,Southern Ocean,3.71,,,,,2011,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,8.272958,8.665685,8.567749,9.850457,2011,9.854475,9.040484,8.14525,7.538629,6.484792,7.276734,8.447258,8.743852,8.40736
-49.393,150.389,Southern Ocean,3.244285714285714,7.905458,8.050686,8.6855,9.251249,2011,10.544758,9.381854,8.123249,8.835645,6.849431,6.603024,7.364516,8.866595,8.371831
-47.0,141.9,Southern Ocean,3.514688225129975,9.839582,9.490645,10.150499,11.369463,2011,12.087541,11.5059,10.983667,9.597607,9.54375,10.199193,9.763306,10.461939,10.416091
-46.97,141.93,Southern Ocean,2.9738178106991984,9.839582,9.490645,10.150499,11.369463,2011,12.087541,11.5059,10.983667,9.597607,9.54375,10.199193,9.763306,10.7792845,10.442536
-45.7,153.5,Southern Ocean,3.4626901228000735,10.108083,11.295201,11.385528,12.53124,2011,13.458426,12.864879,11.707444,11.135443,11.170875,9.947043,9.775041,12.629033,11.500687
-41.9,-35.43,Atlantic,2.9048153040828515,10.4389715,11.396693,12.969499,14.734476,2011,16.913992,17.282217,16.087248,14.432768,14.106833,13.8790045,11.244193,15.541331,14.085602
-40.4,153.9,Pacific,3.1583256230805192,14.999833,15.010161,15.932666,17.533186,2011,20.028345,20.06101,19.206638,16.937984,15.777875,14.114393,14.454193,18.609478,16.888815
-40.36,-31.04,Atlantic,2.926442647019276,11.457125,12.465766,14.756417,16.493065,2011,18.046772,19.344517,18.437334,16.349394,14.42604,14.358091,13.664758,16.81759,15.551407
-40.3,153.5,Pacific,4.81,14.913027,15.074677,16.204666,17.179073,2011,20.5025,19.752754,18.862333,17.351854,15.93875,14.395913,14.703467,18.99726,16.989689
-34.67,154.55,Pacific,3.504695380939145,19.725708,18.405645,21.143667,21.82805,2011,24.273708,25.106773,24.32275,22.453953,19.619625,16.994799,18.951412,23.014765,21.320072
-32.5,-175.0,Pacific,3.9383774735489814,16.879831,17.719275,19.208082,19.710966,2011,23.889877,22.203547,20.571499,19.7477,18.665125,17.644917,17.144276,22.201965,19.632256
-32.5,180.0,Pacific,3.126575779524156,16.999374,18.056894,19.618082,19.794556,2011,22.553751,22.269234,20.985943,20.649033,19.800167,18.225483,17.147097,21.391634,19.790937
-30.0,155.0,Pacific,3.1625591137119584,20.14196,20.895563,23.406666,23.582823,2011,25.28508,26.034273,24.627165,23.192904,21.8145,20.659678,19.396896,24.204134,22.770136
-30.0,160.0,Pacific,3.2097407291094324,20.198336,19.858225,21.863415,21.488873,2011,23.704153,25.200848,23.745,22.010643,20.529417,20.017338,20.2593,23.364162,21.85331
-30.0,165.0,Pacific,3.6301483198021893,19.151125,19.591747,21.306751,21.933346,2011,23.042057,24.366049,23.581417,22.145363,20.298414,19.318104,18.795446,22.484272,21.334509
-30.0,170.0,Pacific,3.4696973419068704,18.766085,19.098345,20.421247,21.373869,2011,22.946854,23.120485,22.523388,21.450968,20.412127,19.139877,18.205765,21.848589,20.775633
-30.0,175.0,Pacific,3.1924015710686833,18.377499,20.09629,21.364,22.502743,2011,23.792915,23.302378,23.47475,22.350807,20.912567,19.106976,18.215967,22.109407,21.300526
-26.25,-103.96,Pacific,3.295,20.478752,20.347982,21.273584,23.226856,2011,23.37383,24.81899,23.825916,22.786936,21.439333,20.650806,20.031614,25.639112,22.324476
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,21.4545,21.53008,21.924,23.430885,2011,25.490725,26.575886,25.553667,24.767538,23.263332,22.140846,21.491693,26.779728,23.700241
-21.56666666666667,-114.3,Pacific,4.699999999999999,22.962,22.73992,22.940413,24.262339,2011,23.603308,25.848307,24.967167,24.118668,23.315792,22.498146,22.569921,25.119558,23.74546
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,23.016834,22.809072,22.89675,24.213709,2011,23.589396,25.731693,24.837,24.240646,23.347834,22.538708,22.552217,25.475113,23.770746
-16.819,-72.841,Pacific,2.6566666666666667,16.99629,18.016006,19.4085,20.197742,2011,20.318789,20.857298,19.263166,18.570765,18.67079,16.954866,17.085808,21.823792,19.01365
-15.999,-76.998,Pacific,3.76,17.018026,17.758305,19.605,21.382257,2011,22.863789,23.718344,21.3525,19.728146,19.64725,18.015377,17.007536,22.526915,20.051954
-14.0,-99.0,Pacific,3.5985996122424173,21.352789,21.439436,21.637417,21.96746,2011,22.520847,24.617863,24.938663,24.606773,23.61479,22.536009,21.852057,23.973589,22.921473
-14.0,-77.06,Pacific,5.3475,16.191792,17.88871,18.843166,20.290646,2011,20.628025,19.76762,19.62075,19.53129,20.097027,17.754595,16.20762,20.553934,18.947931
-13.666,-76.785,Pacific,2.766666666666667,16.028376,16.376532,17.627499,18.696856,2011,19.068668,18.299517,18.660498,19.279554,20.280123,17.965322,16.336168,19.863659,18.206898
-12.363,-77.0,Pacific,2.1550000000000002,16.562735,17.775846,18.392527,19.16621,2011,20.697176,21.665709,19.887915,20.189894,20.041304,18.233788,17.03295,20.780775,19.202234
-12.0481,-78.3143,Pacific,2.633326026071368,16.536833,18.491693,19.72275,21.470806,2011,22.319757,21.855686,20.588833,21.19965,20.80375,19.056433,17.56635,22.161745,20.147856
-12.0471,-77.4325,Pacific,2.342040085557373,16.10136,17.415564,18.478056,18.831532,2011,20.710644,21.170687,19.665165,20.140886,20.481306,18.77473,17.100965,20.902073,19.147747
-12.0451,-77.657,Pacific,2.7913146662115818,16.081,17.735725,18.76125,19.358469,2011,21.062782,20.999193,19.698498,20.590645,20.390789,18.919165,17.023987,21.04748,19.30575
-12.0449,-77.3761,Pacific,2.746059475986703,16.10136,17.415564,18.478056,18.831532,2011,20.710644,21.170687,19.665165,20.140886,20.481306,18.77473,17.100965,20.835331,19.142185
-12.0448,-78.1669,Pacific,3.607777993342297,16.430958,18.346397,19.51875,20.784355,2011,21.895685,21.61794,20.423832,21.225994,20.641376,19.106894,17.248035,21.707357,19.912296
-12.0446,-77.7099,Pacific,2.525425829219805,16.029667,17.874231,19.078333,19.724354,2011,21.243065,21.010242,19.972834,20.749273,20.324667,18.923306,17.112001,21.04748,19.424122
-12.01,-79.2,Pacific,3.5559957419451718,17.612291,19.015402,20.262888,22.274998,2011,23.5352,23.261654,21.410667,21.416086,21.295158,19.540403,18.15367,23.750505,20.960745
-11.9999,-84.0,Pacific,3.472942293926747,18.453556,19.786129,20.878666,22.495968,2011,24.58141,26.810726,26.271498,24.335485,22.503223,20.79516,19.400398,25.330343,22.63688
-10.67,-25.01,Atlantic,2.9176770642337257,25.360998,25.559597,25.545666,25.598223,2011,26.512577,28.043066,27.982332,27.172659,26.707914,26.334354,25.861208,27.546322,26.518744
-10.001,-78.38,Pacific,1.9833333333333332,16.242125,16.652056,17.156918,17.618425,2011,19.404758,20.754072,19.56233,20.391855,19.958416,18.056828,16.864973,22.161367,18.735342
-9.999,-79.134,Pacific,3.022,16.754484,18.16367,19.487665,20.377058,2011,21.128748,22.2396,21.004831,21.944315,20.865458,19.540726,17.972612,22.910084,20.199104
-9.922,-80.224,Pacific,3.42,17.962833,19.080645,20.623556,22.23004,2011,23.929678,24.94472,22.520582,22.971773,21.303501,20.082743,19.018387,24.758242,21.61889
-9.0,-85.833,Pacific,4.12,20.448555,20.831827,21.308582,23.054071,2011,24.967056,27.259073,27.195,25.851734,23.80827,21.985262,20.677742,26.672783,23.671663
-8.41,-24.98,Atlantic,2.829815369967665,25.525791,25.698025,25.745419,25.743145,2011,26.839556,28.174273,28.197083,28.00496,27.689167,27.191814,26.268145,27.865828,26.911934
-8.0,-79.845,Pacific,2.3633333333333333,16.876707,17.466812,18.63825,19.113628,2011,19.920874,21.829716,20.55975,22.053104,20.078,18.995817,17.285942,24.07364,19.74102
-3.583,-85.833,Pacific,3.9299999999999997,19.785084,20.64516,21.212582,22.25637,2011,23.88399,28.298346,27.073751,25.2227,23.573208,22.682743,20.99395,26.883268,23.542597
-2.9625,-25.6148,Atlantic,2.595360888888889,25.896208,26.45395,26.049168,25.652018,2011,27.152702,28.64512,28.6375,28.465174,27.288624,26.257015,25.830685,26.986843,26.942917
1.68,-25.01,Atlantic,2.7292743130922723,26.716665,27.280523,27.258167,26.263063,2011,28.140566,28.419851,29.050665,28.658669,27.118208,26.665483,26.9877,27.443903,27.50029
2.433333333333334,-102.0,Pacific,4.3,25.175999,25.585321,24.437998,24.250443,2011,24.921814,27.918509,28.39325,27.661612,26.910166,26.212742,26.161451,27.642492,26.27265
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,28.036919,28.114407,27.963663,27.58516,2011,27.550804,28.375605,29.602833,29.162823,29.511168,28.849276,28.10105,28.46855,28.44352
12.0325,-28.9805,Atlantic,2.606471166666667,27.865168,28.922783,26.9665,26.063951,2011,25.902098,24.377014,24.478666,24.860039,25.451748,26.114235,27.122541,24.299358,26.03534
12.5882,-17.5724,Atlantic,2.214833875,29.386919,28.973387,28.16375,26.553951,2011,24.071573,20.122177,21.717749,22.865889,27.038836,27.459057,27.68546,22.808176,25.570574
12.5942,-17.9199,Atlantic,2.5420315555555555,28.966457,29.460281,28.318165,26.782497,2011,24.483213,20.908064,22.565916,23.59331,26.774624,27.407217,27.56094,22.962854,25.815298
12.61,-17.7157,Atlantic,2.572664178571429,29.147123,29.137981,28.23258,26.798576,2011,24.288681,20.553307,22.168333,23.533949,26.777122,27.453184,27.69625,22.910233,25.724777
12.612,-17.5728,Atlantic,2.18983575,29.386919,28.973387,28.16375,26.553951,2011,24.071573,20.122177,21.717749,22.865889,27.038836,27.459057,27.68546,22.808176,25.570574
12.74366666666667,-28.5015,Atlantic,2.849897804814339,27.974874,28.60153,26.782223,26.194624,2011,25.491531,24.185846,24.433498,24.855968,25.209501,26.007956,26.983105,23.357662,25.839859
12.83333333333333,103.9333333333333,Pacific,15.8,29.83647,30.125217,30.861332,28.514515,2011,29.096533,31.438694,32.664333,34.637096,33.598927,32.170998,31.669,,31.328466
15.0,-107.0,Pacific,2.8378695652173915,28.530903,27.75117,28.524914,27.680403,2011,26.406775,26.703306,27.473913,28.350563,28.118832,28.5575,28.14887,26.249245,27.70803
16.8,-106.9,Pacific,3.496111111111111,28.689085,27.965242,28.579,26.960844,2011,25.140522,24.876331,26.450583,28.20149,28.242373,28.016853,28.213387,25.470968,27.233889
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,25.886873,26.852255,26.165083,24.900322,2011,24.907782,23.961573,23.55533,24.160685,24.031569,24.473387,24.995281,22.407915,24.691505
18.2,-104.2,Pacific,3.09375,30.058874,29.491411,28.824247,27.456532,2011,26.773586,26.548952,27.499916,29.103306,29.52679,29.673883,29.805805,24.48992,28.271105
18.9,-108.8,Pacific,2.9788888888888887,29.292332,28.586973,28.10725,26.55923,2011,24.143185,23.986492,24.685581,25.160603,25.912664,26.449396,28.168509,23.513557,26.213814
20.0,-106.0,Pacific,2.772307692307692,30.115625,29.559114,28.598082,24.665966,2011,22.513021,23.469677,24.236082,28.324759,28.919624,29.626245,29.75415,22.01386,26.81635
20.9,-108.0,Pacific,2.9250000000000003,30.245583,30.474838,28.438168,25.141975,2011,23.015724,23.224676,25.0935,26.231693,27.419415,28.619194,29.283953,21.861593,26.58753
21.0,-132.0,Pacific,3.9208317958005945,23.123251,23.118711,22.038334,20.928709,2011,21.64426,21.720995,21.501001,21.279139,21.108625,22.16617,22.464273,19.23871,21.69435
21.47666666666667,-126.595,Pacific,3.3438615061310726,22.718054,23.393225,22.20887,20.60699,2011,20.277983,20.41578,20.196999,20.251398,20.71504,21.474958,21.509838,19.031754,21.066742
23.485,-117.0216666666667,Pacific,3.4616646002789655,23.53679,23.147863,21.332832,19.957941,2011,18.783628,18.065163,18.28175,19.726412,19.852041,21.21129,23.113949,17.997702,20.41728
24.0,-42.0,Atlantic,2.9149999999999996,27.066458,27.098871,25.868666,24.592392,2011,24.22125,23.479393,23.197083,23.84419,25.304455,25.407942,26.074234,22.254587,24.867462
24.16716666666667,-160.2538333333333,Pacific,3.01,26.91204,26.388266,24.918665,23.773588,2011,24.295162,24.189194,23.846834,24.834394,25.004293,25.473223,26.020885,23.263369,24.90999
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,25.026499,23.770523,21.513084,20.021692,2011,18.96266,17.91645,18.342417,18.766695,19.158875,21.355204,22.617216,17.749596,20.433409
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,24.361624,23.061089,22.530499,20.231651,2011,18.702297,17.511087,18.004333,18.67875,18.919666,21.050768,23.048788,17.645868,20.3122
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,27.529167,27.134876,26.077082,24.334154,2011,23.449352,22.479355,22.925667,23.78024,26.799292,26.039637,26.582863,22.427422,24.963259
26.14,-35.19483333333334,Atlantic,2.8124520083911744,26.307915,26.072378,24.928917,23.512337,2011,22.863548,21.603586,21.661999,22.788103,24.079,24.085604,24.542702,21.063963,23.625837
30.0,-140.0,Pacific,3.855384615384615,23.265083,22.882982,20.838999,19.495806,2011,18.775364,18.00293,19.17275,19.904554,20.57021,21.49992,23.053225,17.333145,20.39958
32.16666666666666,-64.5,Atlantic,2.985199082760058,28.085665,26.647017,24.430666,22.299639,2011,19.8184,18.93992,19.729916,21.639555,25.006874,27.03508,27.540083,19.773802,23.412218
32.2,-64.5,Atlantic,2.9,27.959208,26.795925,24.514027,22.243145,2011,19.925041,18.810484,19.610584,21.586855,24.818083,27.057903,27.343872,19.635736,23.358408
32.66666666666666,-29.41666666666667,Atlantic,4.35,25.513288,23.776974,21.54375,20.682821,2011,19.36786,18.384638,18.445223,18.979137,21.680277,23.324678,25.146612,18.835436,21.306725
33.36666666666667,-27.5,Atlantic,2.9729166666666664,25.576998,23.61246,21.77025,20.150188,2011,19.04762,17.9925,17.526083,18.472662,21.530945,22.971693,25.207216,18.22727,21.007156
34.0,-158.0,Pacific,3.193636363636364,25.478458,22.343346,20.729084,18.46133,2011,16.338959,15.276732,16.603056,20.142418,24.026833,24.789839,25.584435,15.608216,20.448557
34.11666666666667,-41.73333333333333,Atlantic,3.11,26.725792,24.31512,21.666998,19.67758,2011,18.527338,18.02863,17.597666,19.544636,22.818043,25.124998,26.09508,18.149397,21.522606
34.23,-120.03,Pacific,2.5625,17.110083,16.844355,15.422583,14.327338,2011,13.653387,12.442298,13.251833,14.106573,15.280499,17.798103,17.29266,11.997581,14.9606085
35.7,-40.76666666666667,Atlantic,2.9678571428571425,25.86804,23.960001,21.674166,19.899033,2011,17.289677,16.782217,17.017332,18.592096,21.694248,25.226692,25.519958,18.385435,20.992407
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,24.616247,22.758509,20.307585,19.214676,2011,17.75012,15.7,17.174444,17.622835,20.603125,22.198387,24.425606,17.366354,19.978155
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,20.344294,17.85004,18.2565,17.081692,2011,17.013065,15.893388,16.33975,17.982178,20.446041,21.732136,22.480162,15.929578,18.445736
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,26.654167,22.925121,19.63675,17.453266,2011,14.994799,14.588104,16.312334,18.749353,22.767248,25.84637,27.216812,15.444709,20.215754
37.95,-31.26666666666667,Atlantic,3.105,24.057583,21.768589,19.546082,17.58359,2011,15.96508,15.485968,15.616332,17.249218,19.372364,22.985323,24.821974,16.354574,19.233889
39.43333333333333,-23.23333333333333,Atlantic,2.873,22.18525,20.853186,17.816916,16.718388,2011,14.705471,14.348668,15.474694,16.751009,18.365166,21.121252,23.391893,15.515626,18.10396
39.98333333333333,6.5,Mediterranean,3.2577777777777777,25.10679,22.304478,19.937082,17.427542,2011,14.480591,13.585686,15.92875,18.828506,21.835,24.46875,25.380726,14.542289,19.485514
41.99716666666666,-158.0085,Pacific,3.0271428571428567,18.338331,14.304112,13.629917,11.802339,2011,9.514758,9.980187,10.35825,10.443266,13.537888,18.06387,22.155403,7.6815376,13.317489
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,19.863832,18.923388,16.48397,14.8549595,2011,13.631008,13.176412,14.472417,14.977379,17.06022,18.906492,21.013226,13.451342,16.40122
45.0,145.0,Pacific,3.3052264808362373,15.216084,11.199154,7.5609994,3.1657863,2011,0.4566667,-1.1790279,1.1259723,3.3995159,9.240957,14.983911,18.528992,-1.7279334,6.8309226
46.0,-158.0,Pacific,3.1285714285714286,13.227487,10.748104,10.269916,8.617498,2011,6.2824197,5.8896775,6.0459995,6.7785482,9.036417,13.701371,16.752499,5.456553,9.40054
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,16.910791,14.14578,11.611333,10.276289,2011,8.624731,7.6999197,7.8135834,9.482096,11.324666,13.650483,16.395926,7.494885,11.285874
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,17.607653,16.834517,14.58,13.06387,2011,11.337541,11.265967,12.405499,14.620161,15.466498,16.689837,18.030281,10.73718,14.386584
49.566,-138.667,Pacific,2.974634146341464,12.742805,10.592339,8.581445,7.293589,2011,6.7974596,5.7472577,6.1865,7.2843943,8.791083,10.827996,12.652257,4.9383574,8.53629
50.0,-145.0,Pacific,3.6784019415902725,12.490958,10.168386,7.7104163,7.0487094,2011,5.824395,4.96621,5.310333,6.1004033,7.7018332,9.951693,12.495523,3.730948,7.791651
50.00166666666667,-145.0,Pacific,3.095,12.490958,10.168386,7.7104163,7.0487094,2011,5.824395,4.96621,5.310333,6.1004033,7.7018332,9.951693,12.495523,3.730948,7.791651
54.5,-48.46,Atlantic,2.942720047983206,9.692222,6.9021497,5.616833,4.052312,2011,5.976774,3.5260122,3.317,4.3838706,6.7514577,9.277836,10.754516,3.0721877,6.1102643
55.0,-147.2158333333333,Pacific,3.25,10.470209,8.524113,5.465416,4.228064,2011,3.7910888,3.3370566,3.8544998,5.2510886,6.61527,9.941774,12.007942,2.0570567,6.295298
69.5,-137.9833333333333,Arctic,1.730899048197846,4.61875,0.24166666,,,2011,,,,2.5662498,3.9850864,9.185726,10.789273,,5.2311254
69.66666666666667,-138.15,Arctic,1.884756741370988,4.4847775,1.6783333,,,2011,,,,2.0246665,3.6692083,8.171733,10.304032,,5.0554585
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,4.5693054,1.0516666,,,2011,,,,1.5908333,3.5735831,8.346773,10.307499,,4.90661
70.0,-138.0,Arctic,1.90398895301763,4.773589,1.8666667,,,2011,,,,1.4295,2.990375,8.497137,10.606451,,5.0272865
71.1,-139.0166666666667,Arctic,1.9953419583391834,4.408149,1.120215,,,2011,,,,0.95399994,1.4890908,7.3220963,6.385914,,3.613244
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,0.75932693,,,,2011,,,,0.82299995,1.1536363,1.6343547,1.2044758,,1.1149588
72.8,-159.62,Arctic,1.6675,4.137,1.6155807,,,2011,,,,0.8414131,1.2973295,1.4939113,4.0903225,,2.2459261
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,-0.55744046,,,,2011,,,,0.48349997,0.7961932,1.2952015,0.9869758,,0.600886
85.13,-150.1,Arctic,2.4526086956521738,,,,,2011,,,,,0.695,1.1796428,2.1674998,,1.347381
-67.29,163.536,Southern Ocean,3.835823175579897,,,,,2012,-1.1787499,,,,,,,,-1.1787499
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,,2012,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,,,2012,-0.99244577,-0.95963234,,,,,,-1.73875,-1.230276
-63.963,-66.242,Southern Ocean,3.8113168770861883,-1.5068687,-1.7595431,-1.5786388,0.10435483,2012,0.94420695,1.8345258,-0.17279166,-0.022246387,,-0.19999999,-1.2927777,0.93221766,-0.24705102
-59.611,148.64,Southern Ocean,3.78023700507115,0.21795554,-1.1654972,-0.9298333,0.5421639,2012,1.2175807,1.4018965,1.2447498,0.52959675,1.7194107,-0.36278224,-0.22685485,1.2454838,0.45282254
-59.6,-67.92,Southern Ocean,3.63,2.2063334,2.8801746,2.2414167,3.1538308,2012,3.7245162,3.975517,2.2618752,2.630605,1.1829563,1.0693587,0.3458602,3.189516,2.4051633
-59.6,-67.919,Southern Ocean,3.71209750575196,2.2063334,2.8801746,2.2414167,3.1538308,2012,3.7245162,3.975517,2.2618752,2.630605,1.1829563,1.0693587,0.3458602,3.189516,2.4051633
-54.83,-95.68,Southern Ocean,3.6659999999999995,5.138083,5.1122713,6.1127076,7.34621,2012,6.6014915,6.5515656,6.224444,5.3967166,4.899,4.501975,4.8275404,6.6258464,5.7781544
-53.583,149.298,Southern Ocean,3.489904376667043,4.5138335,4.4096775,6.1462917,7.05633,2012,6.995233,7.7178154,7.1334996,6.3026214,5.235833,6.301048,4.83164,8.263588,6.2422843
-53.2,-118.13,Southern Ocean,3.6333333333333333,4.295417,5.143468,5.390258,7.580363,2012,6.330524,6.8917956,5.8343334,4.065645,4.013889,5.1021237,4.603575,6.585323,5.486393
-50.99,-72.04,Southern Ocean,3.71,,,,,2012,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,7.6822505,7.7323384,7.8787775,8.245108,2012,9.840094,10.171335,8.5743885,8.131882,7.4459996,6.6809673,7.805322,9.18629,8.281229
-49.393,150.389,Southern Ocean,3.244285714285714,7.9566665,8.247459,8.5529995,9.072864,2012,10.007782,10.397486,10.206374,10.023548,8.818084,8.399717,8.154073,9.87141,9.142372
-47.0,141.9,Southern Ocean,3.514688225129975,9.171583,9.178588,9.968166,10.7026205,2012,12.069517,12.226551,10.51329,9.84473,9.937667,9.059825,9.222379,11.791062,10.307165
-46.97,141.93,Southern Ocean,2.9738178106991984,9.171583,9.178588,9.968166,10.7026205,2012,12.069517,12.226551,10.51329,9.84473,9.937667,9.059825,9.222379,11.791062,10.307165
-45.7,153.5,Southern Ocean,3.4626901228000735,10.184583,10.515645,10.848624,13.20633,2012,13.04379,14.8716955,12.353125,11.298818,11.06025,11.089516,10.449274,13.3829975,11.85872
-41.9,-35.43,Atlantic,2.9048153040828515,12.325193,12.822298,13.370915,13.371358,2012,16.673103,18.962715,16.060083,14.494193,14.387751,11.664838,12.751639,17.114273,14.499863
-40.4,153.9,Pacific,3.1583256230805192,14.171666,14.52629,15.518957,16.616896,2012,19.545525,20.872372,17.923,15.74641,15.275915,14.382943,13.808428,19.235634,16.468668
-40.36,-31.04,Atlantic,2.926442647019276,13.004945,14.122944,14.5739155,15.009396,2012,17.625685,19.409784,17.709042,15.85875,13.922667,13.035483,12.935591,18.25992,15.455676
-40.3,153.5,Pacific,4.81,14.162667,14.480765,15.6515,16.829233,2012,19.63371,20.568623,17.769627,16.156855,15.168998,14.645081,13.677983,19.390121,16.511263
-34.67,154.55,Pacific,3.504695380939145,17.073915,20.137901,21.260792,24.509716,2012,21.874475,24.86717,22.69554,20.155481,19.682167,18.140362,16.70109,23.767433,20.905502
-32.5,-175.0,Pacific,3.9383774735489814,16.393415,16.962984,18.163958,19.911732,2012,21.42363,22.264568,22.037416,19.831411,17.213835,16.45504,16.67641,22.831896,19.180525
-32.5,180.0,Pacific,3.126575779524156,16.770166,17.848629,17.665041,20.152702,2012,21.966534,22.26141,20.565084,19.363789,18.154667,17.81156,17.374353,21.55527,19.290766
-30.0,155.0,Pacific,3.1625591137119584,21.440832,21.848022,23.096292,24.372097,2012,23.862741,24.916725,23.749054,22.647095,21.629862,21.916208,20.834032,25.759192,23.006014
-30.0,160.0,Pacific,3.2097407291094324,19.815666,21.534636,21.285458,23.461613,2012,23.198265,24.457197,22.782917,22.243546,20.78325,20.103872,19.58879,24.01637,21.939299
