year,latitude,longitude,sst
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9999.0
1999,0.0,0.0,-9974.594
1999,0.0,0.0,-9852.557
1999,0.0,0.0,-9769.564
1999,0.0,0.0,-9588.939
1999,0.0,0.0,-9520.59
1999,0.0,0.0,-9432.721
1999,0.0,0.0,-9403.427
1999,0.0,0.0,-9422.943
1999,0.0,0.0,-9471.742
1999,0.0,0.0,-9569.338
1999,0.0,0.0,-9618.148
1999,0.0,0.0,-9764.615
1999,0.0,0.0,-9876.919
1999,0.0,0.0,-9896.451
1999,0.0,0.0,-9862.278
1999,0.0,0.0,-9842.757
1999,0.0,0.0,-9886.687
1999,0.0,0.0,-9779.2705
1999,0.0,0.0,-9784.145
1999,0.0,0.0,-9930.637
1999,0.0,0.0,-9955.059
1999,0.0,0.0,-9891.59
1999,0.0,0.0,-9881.825
1999,0.0,0.0,-9769.539
1999,0.0,0.0,-9715.822
1999,0.0,0.0,-9720.711
1999,0.0,0.0,-9701.18
1999,0.0,0.0,-9681.635
1999,0.0,0.0,-9642.582
1999,0.0,0.0,-9530.289
1999,0.0,0.0,-9432.629
1999,0.0,0.0,-9349.625
1999,0.0,0.0,-9349.631
1999,0.0,0.0,-9334.99
1999,0.0,0.0,-9286.156
1999,0.0,0.0,-9129.929
1999,0.0,0.0,-9227.597
1999,0.0,0.0,-9310.598
1999,0.0,0.0,-9276.422
1999,0.0,0.0,-9046.939
1999,0.0,0.0,-8973.6875
1999,0.0,0.0,-9027.409
1999,0.0,0.0,-9002.997
1999,0.0,0.0,-8832.061
1999,0.0,0.0,-8905.271
1999,0.0,0.0,-8915.032
1999,0.0,0.0,-8934.526
1999,0.0,0.0,-8944.279
1999,0.0,0.0,-8905.205
1999,0.0,0.0,-9017.514
1999,0.0,0.0,-8988.207
1999,0.0,0.0,-9041.93
1999,0.0,0.0,-8993.1
1999,0.0,0.0,-9051.674
1999,0.0,0.0,-9022.352
1999,0.0,0.0,-8910.0
1999,0.0,0.0,-8919.741
1999,0.0,0.0,-8826.955
1999,0.0,0.0,-8919.711
1999,0.0,0.0,-8988.084
1999,0.0,0.0,-8934.327
1999,0.0,0.0,-9066.174
1999,0.0,0.0,-9100.359
1999,0.0,0.0,-9227.309
1999,0.0,0.0,-9227.328
1999,0.0,0.0,-9290.83
1999,0.0,0.0,-9315.303
1999,0.0,0.0,-9237.148
1999,0.0,0.0,-9183.419
1999,0.0,0.0,-9129.674
1999,0.0,0.0,-9095.535
1999,0.0,0.0,-9032.043
1999,0.0,0.0,-8890.433
1999,0.0,0.0,-9007.686
1999,0.0,0.0,-9022.341
1999,0.0,0.0,-9115.072
1999,0.0,0.0,-9202.975
1999,0.0,0.0,-9232.297
1999,0.0,0.0,-9246.971
1999,0.0,0.0,-9124.828
1999,0.0,0.0,-9173.623
1999,0.0,0.0,-9202.928
1999,0.0,0.0,-9212.684
1999,0.0,0.0,-9202.895
1999,0.0,0.0,-9202.921
1999,0.0,0.0,-9173.602
1999,0.0,0.0,-9256.635
1999,0.0,0.0,-9310.391
1999,0.0,0.0,-9329.916
1999,0.0,0.0,-9393.377
1999,0.0,0.0,-9432.404
1999,0.0,0.0,-9447.064
1999,0.0,0.0,-9359.156
1999,0.0,0.0,-9334.773
1999,0.0,0.0,-9412.927
1999,0.0,0.0,-9281.055
1999,0.0,0.0,-9281.056
1999,0.0,0.0,-9266.3955
1999,0.0,0.0,-9012.373
1999,0.0,0.0,-8992.82
1999,0.0,0.0,-8983.102
1999,0.0,0.0,-8934.2705
1999,0.0,0.0,-8870.781
1999,0.0,0.0,-8865.84
1999,0.0,0.0,-8763.314
1999,0.0,0.0,-8694.84
1999,0.0,0.0,-8592.282
1999,0.0,0.0,-8655.83
1999,0.0,0.0,-8685.135
1999,0.0,0.0,-8787.719
1999,0.0,0.0,-8685.132
1999,0.0,0.0,-8582.608
1999,0.0,0.0,-8519.154
1999,0.0,0.0,-8553.358
1999,0.0,0.0,-8406.855
1999,0.0,0.0,-8489.866
1999,0.0,0.0,-8484.986
1999,0.0,0.0,-8318.898
1999,0.0,0.0,-8382.404
1999,0.0,0.0,-8372.591
1999,0.0,0.0,-8191.884
1999,0.0,0.0,-8099.0684
1999,0.0,0.0,-8172.3213
1999,0.0,0.0,-8055.1226
1999,0.0,0.0,-7952.616
1999,0.0,0.0,-7830.5195
1999,0.0,0.0,-7503.269
1999,0.0,0.0,-7493.5127
1999,0.0,0.0,-7605.847
1999,0.0,0.0,-7542.404
1999,0.0,0.0,-7566.762
1999,0.0,0.0,-7420.1943
1999,0.0,0.0,-7400.76
1999,0.0,0.0,-7180.928
1999,0.0,0.0,-7053.92
1999,0.0,0.0,-6809.6865
1999,0.0,0.0,-6560.6074
1999,0.0,0.0,-6199.2
1999,0.0,0.0,-6184.5713
1999,0.0,0.0,-6111.338
1999,0.0,0.0,-6038.0605
1999,0.0,0.0,-6086.9043
1999,0.0,0.0,-6047.823
1999,0.0,0.0,-6018.4824
1999,0.0,0.0,-6052.6367
1999,0.0,0.0,-6057.4854
1999,0.0,0.0,-5989.1426
1999,0.0,0.0,-5945.1855
1999,0.0,0.0,-5950.0933
1999,0.0,0.0,-5930.5596
1999,0.0,0.0,-5935.4355
1999,0.0,0.0,-5964.715
1999,0.0,0.0,-6013.5576
1999,0.0,0.0,-6033.0776
1999,0.0,0.0,-6008.629
1999,0.0,0.0,-5984.2217
1999,0.0,0.0,-5989.115
1999,0.0,0.0,-6023.326
1999,0.0,0.0,-6106.312
1999,0.0,0.0,-6116.0654
1999,0.0,0.0,-6218.5938
1999,0.0,0.0,-6267.4355
1999,0.0,0.0,-6350.4214
1999,0.0,0.0,-6340.6304
1999,0.0,0.0,-6286.8843
1999,0.0,0.0,-6335.714
1999,0.0,0.0,-6291.747
1999,0.0,0.0,-6286.8267
1999,0.0,0.0,-6286.824
1999,0.0,0.0,-6296.5586
1999,0.0,0.0,-6320.9355
1999,0.0,0.0,-6247.673
1999,0.0,0.0,-6179.243
1999,0.0,0.0,-6086.3765
1999,0.0,0.0,-6066.8623
1999,0.0,0.0,-6110.8174
1999,0.0,0.0,-6115.707
1999,0.0,0.0,-6071.707
1999,0.0,0.0,-6017.951
1999,0.0,0.0,-6008.159
1999,0.0,0.0,-5817.7217
1999,0.0,0.0,-5729.789
1999,0.0,0.0,-5768.8374
1999,0.0,0.0,-5832.302
1999,0.0,0.0,-5876.2207
1999,0.0,0.0,-5929.9014
1999,0.0,0.0,-5876.181
1999,0.0,0.0,-5905.44
1999,0.0,0.0,-5905.4067
1999,0.0,0.0,-5920.079
1999,0.0,0.0,-5900.5024
1999,0.0,0.0,-5817.4473
1999,0.0,0.0,-5827.222
1999,0.0,0.0,-5822.293
1999,0.0,0.0,-5748.966
1999,0.0,0.0,-5631.7563
1999,0.0,0.0,-5597.533
1999,0.0,0.0,-5534.022
1999,0.0,0.0,-5582.8037
1999,0.0,0.0,-5602.309
1999,0.0,0.0,-5602.286
1999,0.0,0.0,-5582.708
1999,0.0,0.0,-5558.2466
1999,0.0,0.0,-5587.491
1999,0.0,0.0,-5553.2646
1999,0.0,0.0,-5528.787
1999,0.0,0.0,-5450.561
1999,0.0,0.0,-5406.552
1999,0.0,0.0,-5391.8174
1999,0.0,0.0,-5367.322
1999,0.0,0.0,-5254.904
1999,0.0,0.0,-5240.1577
1999,0.0,0.0,-5152.151
1999,0.0,0.0,-5073.898
1999,0.0,0.0,-4990.7734
1999,0.0,0.0,-4971.1313
1999,0.0,0.0,-4941.724
1999,0.0,0.0,-4834.2056
1999,0.0,0.0,-4858.6055
1999,0.0,0.0,-4912.274
1999,0.0,0.0,-4887.757
1999,0.0,0.0,-4814.3486
1999,0.0,0.0,-4716.5415
1999,0.0,0.0,-4643.166
1999,0.0,0.0,-4599.117
1999,0.0,0.0,-4564.8296
1999,0.0,0.0,-4594.073
1999,0.0,0.0,-4603.7646
1999,0.0,0.0,-4637.8257
1999,0.0,0.0,-4632.8384
1999,0.0,0.0,-4642.449
1999,0.0,0.0,-4642.2974
1999,0.0,0.0,-4739.9087
1999,0.0,0.0,-4754.4585
1999,0.0,0.0,-4715.229
1999,0.0,0.0,-4700.4507
1999,0.0,0.0,-4700.342
1999,0.0,0.0,-4626.9185
1999,0.0,0.0,-4602.408
1999,0.0,0.0,-4504.5693
1999,0.0,0.0,-4460.4385
1999,0.0,0.0,-4426.0923
1999,0.0,0.0,-4386.879
1999,0.0,0.0,-4347.6846
1999,0.0,0.0,-4308.457
1999,0.0,0.0,-4259.465
1999,0.0,0.0,-4288.6865
1999,0.0,0.0,-4259.2383
1999,0.0,0.0,-4224.924
1999,0.0,0.0,-4273.717
1999,0.0,0.0,-4298.079
1999,0.0,0.0,-4268.6816
1999,0.0,0.0,-4239.2554
1999,0.0,0.0,-4268.4795
1999,0.0,0.0,-4283.032
1999,0.0,0.0,-4302.501
1999,0.0,0.0,-4346.422
1999,0.0,0.0,-4263.2173
1999,0.0,0.0,-4263.1055
1999,0.0,0.0,-4243.468
1999,0.0,0.0,-4165.1304
1999,0.0,0.0,-4125.9375
1999,0.0,0.0,-4150.3345
1999,0.0,0.0,-4208.9326
1999,0.0,0.0,-4252.8896
1999,0.0,0.0,-4326.207
1999,0.0,0.0,-4379.9346
1999,0.0,0.0,-4306.5244
1999,0.0,0.0,-4296.65
1999,0.0,0.0,-4164.533
1999,0.0,0.0,-4164.467
1999,0.0,0.0,-4100.8296
1999,0.0,0.0,-4071.429
1999,0.0,0.0,-4051.7905
1999,0.0,0.0,-4066.387
1999,0.0,0.0,-4076.1082
1999,0.0,0.0,-4085.8171
1999,0.0,0.0,-4090.6355
1999,0.0,0.0,-4095.4663
1999,0.0,0.0,-4158.9883
1999,0.0,0.0,-4183.3716
1999,0.0,0.0,-4202.8594
1999,0.0,0.0,-4212.5703
1999,0.0,0.0,-4241.847
1999,0.0,0.0,-4266.2495
1999,0.0,0.0,-4280.873
1999,0.0,0.0,-4290.6045
1999,0.0,0.0,-4349.2505
1999,0.0,0.0,-4378.5483
1999,0.0,0.0,-4486.082
1999,0.0,0.0,-4495.8027
1999,0.0,0.0,-4510.4316
1999,0.0,0.0,-4515.288
1999,0.0,0.0,-4446.7627
1999,0.0,0.0,-4422.2383
1999,0.0,0.0,-4412.377
1999,0.0,0.0,-4382.959
1999,0.0,0.0,-4289.9746
1999,0.0,0.0,-4231.2246
1999,0.0,0.0,-4221.377
1999,0.0,0.0,-4182.167
1999,0.0,0.0,-4147.87
1999,0.0,0.0,-4142.92
1999,0.0,0.0,-4128.1963
1999,0.0,0.0,-4133.0
1999,0.0,0.0,-4132.94
1999,0.0,0.0,-4128.0
1999,0.0,0.0,-4118.1416
1999,0.0,0.0,-4078.9023
1999,0.0,0.0,-4064.142
1999,0.0,0.0,-4054.3071
1999,0.0,0.0,-4044.4592
1999,0.0,0.0,-4010.1743
1999,0.0,0.0,-3995.4382
1999,0.0,0.0,-3951.3381
1999,0.0,0.0,-3887.683
1999,0.0,0.0,-3902.3184
1999,0.0,0.0,-3892.4807
1999,0.0,0.0,-3902.1982
1999,0.0,0.0,-3892.354
1999,0.0,0.0,-3867.815
1999,0.0,0.0,-3818.824
1999,0.0,0.0,-3691.5356
1999,0.0,0.0,-3632.7754
1999,0.0,0.0,-3642.5027
1999,0.0,0.0,-3642.455
1999,0.0,0.0,-3627.7437
1999,0.0,0.0,-3617.8892
1999,0.0,0.0,-3652.1003
1999,0.0,0.0,-3671.6318
1999,0.0,0.0,-3661.7961
1999,0.0,0.0,-3661.7476
1999,0.0,0.0,-3637.2168
1999,0.0,0.0,-3627.3813
1999,0.0,0.0,-3642.0493
1999,0.0,0.0,-3681.1824
1999,0.0,0.0,-3637.0933
1999,0.0,0.0,-3573.4478
1999,0.0,0.0,-3607.647
1999,0.0,0.0,-3651.6406
1999,0.0,0.0,-3592.878
1999,0.0,0.0,-3543.881
1999,0.0,0.0,-3475.3481
1999,0.0,0.0,-3362.7676
1999,0.0,0.0,-3328.4924
1999,0.0,0.0,-3343.1187
1999,0.0,0.0,-3333.273
1999,0.0,0.0,-3294.081
1999,0.0,0.0,-3220.628
1999,0.0,0.0,-3201.0002
1999,0.0,0.0,-3176.4575
1999,0.0,0.0,-3147.0527
1999,0.0,0.0,-3137.1934
1999,0.0,0.0,-3156.7073
1999,0.0,0.0,-3132.1821
1999,0.0,0.0,-3127.2224
1999,0.0,0.0,-3132.0764
1999,0.0,0.0,-3097.7917
1999,0.0,0.0,-3087.997
1999,0.0,0.0,-3043.91
1999,0.0,0.0,-3112.413
1999,0.0,0.0,-3239.6643
1999,0.0,0.0,-3151.5283
1999,0.0,0.0,-3078.0654
1999,0.0,0.0,-2940.9531
1999,0.0,0.0,-2921.3416
1999,0.0,0.0,-2906.6306
1999,0.0,0.0,-2896.824
1999,0.0,0.0,-2891.8828
1999,0.0,0.0,-2838.018
1999,0.0,0.0,-2823.3164
1999,0.0,0.0,-2789.034
1999,0.0,0.0,-2735.173
1999,0.0,0.0,-2695.9702
1999,0.0,0.0,-2651.8752
1999,0.0,0.0,-2602.8955
1999,0.0,0.0,-2612.651
1999,0.0,0.0,-2588.1516
1999,0.0,0.0,-2602.8096
1999,0.0,0.0,-2597.8772
1999,0.0,0.0,-2592.9604
1999,0.0,0.0,-2588.0674
1999,0.0,0.0,-2539.0872
1999,0.0,0.0,-2519.5054
1999,0.0,0.0,-2534.1875
1999,0.0,0.0,-2524.3833
1999,0.0,0.0,-2514.5947
1999,0.0,0.0,-2470.5125
1999,0.0,0.0,-2406.8613
1999,0.0,0.0,-2397.0642
1999,0.0,0.0,-2348.1128
1999,0.0,0.0,-2284.4463
1999,0.0,0.0,-2279.5425
1999,0.0,0.0,-2250.1616
1999,0.0,0.0,-2245.274
1999,0.0,0.0,-2245.2686
1999,0.0,0.0,-2210.9858
1999,0.0,0.0,-2176.7007
1999,0.0,0.0,-2152.217
1999,0.0,0.0,-2113.066
1999,0.0,0.0,-2108.162
1999,0.0,0.0,-2191.35
1999,0.0,0.0,-2274.5586
1999,0.0,0.0,-2299.0237
1999,0.0,0.0,-2323.4944
1999,0.0,0.0,-2421.3716
1999,0.0,0.0,-2450.7273
1999,0.0,0.0,-2436.0186
1999,0.0,0.0,-2465.401
1999,0.0,0.0,-2421.328
1999,0.0,0.0,-2455.5781
1999,0.0,0.0,-2435.9807
1999,0.0,0.0,-2480.0166
1999,0.0,0.0,-2514.2644
1999,0.0,0.0,-2499.5457
1999,0.0,0.0,-2499.5227
1999,0.0,0.0,-2523.9717
1999,0.0,0.0,-2563.1033
1999,0.0,0.0,-2567.9956
1999,0.0,0.0,-2514.136
1999,0.0,0.0,-2523.9202
1999,0.0,0.0,-2514.1162
1999,0.0,0.0,-2489.6436
1999,0.0,0.0,-2465.1265
1999,0.0,0.0,-2430.8452
1999,0.0,0.0,-2386.7737
1999,0.0,0.0,-2381.899
1999,0.0,0.0,-2386.802
1999,0.0,0.0,-2386.7544
1999,0.0,0.0,-2362.2856
1999,0.0,0.0,-2313.339
1999,0.0,0.0,-2274.195
1999,0.0,0.0,-2288.8481
1999,0.0,0.0,-2288.8486
1999,0.0,0.0,-2308.4185
1999,0.0,0.0,-2318.2124
1999,0.0,0.0,-2318.2278
1999,0.0,0.0,-2239.8882
1999,0.0,0.0,-2195.835
1999,0.0,0.0,-2166.4534
1999,0.0,0.0,-2127.3042
1999,0.0,0.0,-2044.0712
1999,0.0,0.0,-2029.3823
1999,0.0,0.0,-2024.4961
1999,0.0,0.0,-2024.4993
1999,0.0,0.0,-2000.0496
1999,0.0,0.0,-2004.9333
1999,0.0,0.0,-2000.0486
1999,0.0,0.0,-2004.9579
1999,0.0,0.0,-2029.4482
1999,0.0,0.0,-2083.3037
1999,0.0,0.0,-2102.9136
1999,0.0,0.0,-2093.1519
1999,0.0,0.0,-2098.0596
1999,0.0,0.0,-2083.4414
1999,0.0,0.0,-2073.6736
1999,0.0,0.0,-2137.3518
1999,0.0,0.0,-2196.1616
1999,0.0,0.0,-2205.976
1999,0.0,0.0,-2230.5132
1999,0.0,0.0,-2328.4458
1999,0.0,0.0,-2318.6829
1999,0.0,0.0,-2279.554
1999,0.0,0.0,-2274.6968
1999,0.0,0.0,-2167.0007
1999,0.0,0.0,-2152.328
1999,0.0,0.0,-2152.3728
1999,0.0,0.0,-2196.4468
1999,0.0,0.0,-2186.6833
1999,0.0,0.0,-2176.9033
1999,0.0,0.0,-2284.6128
1999,0.0,0.0,-2318.8718
1999,0.0,0.0,-2343.3335
1999,0.0,0.0,-2357.973
1999,0.0,0.0,-2377.5266
1999,0.0,0.0,-2411.7463
1999,0.0,0.0,-2455.7754
1999,0.0,0.0,-2416.5876
1999,0.0,0.0,-2406.7324
1999,0.0,0.0,-2377.317
1999,0.0,0.0,-2480.104
1999,0.0,0.0,-2558.3923
1999,0.0,0.0,-2646.4585
1999,0.0,0.0,-2631.7412
1999,0.0,0.0,-2636.5898
1999,0.0,0.0,-2616.9785
1999,0.0,0.0,-2548.4036
1999,0.0,0.0,-2489.5881
1999,0.0,0.0,-2474.8752
1999,0.0,0.0,-2450.3643
1999,0.0,0.0,-2430.7617
1999,0.0,0.0,-2411.147
1999,0.0,0.0,-2406.1978
1999,0.0,0.0,-2367.008
1999,0.0,0.0,-2337.6133
1999,0.0,0.0,-2386.5642
1999,0.0,0.0,-2386.5264
1999,0.0,0.0,-2410.9949
1999,0.0,0.0,-2386.4934
1999,0.0,0.0,-2376.6948
1999,0.0,0.0,-2391.3667
1999,0.0,0.0,-2386.4363
1999,0.0,0.0,-2357.0518
1999,0.0,0.0,-2366.8604
1999,0.0,0.0,-2376.6455
1999,0.0,0.0,-2454.9407
1999,0.0,0.0,-2440.2646
1999,0.0,0.0,-2401.0757
1999,0.0,0.0,-2401.073
1999,0.0,0.0,-2415.765
1999,0.0,0.0,-2371.692
1999,0.0,0.0,-2347.2163
1999,0.0,0.0,-2381.4873
1999,0.0,0.0,-2361.9172
1999,0.0,0.0,-2386.4155
1999,0.0,0.0,-2303.187
1999,0.0,0.0,-2200.3816
1999,0.0,0.0,-2141.6392
1999,0.0,0.0,-2082.9111
1999,0.0,0.0,-2063.3242
1999,0.0,0.0,-2087.8108
1999,0.0,0.0,-2058.4658
1999,0.0,0.0,-1999.7126
1999,0.0,0.0,-1999.7202
1999,0.0,0.0,-1965.4509
1999,0.0,0.0,-1926.2888
1999,0.0,0.0,-1921.4292
1999,0.0,0.0,-1892.0914
1999,0.0,0.0,-1862.7106
1999,0.0,0.0,-1897.0024
1999,0.0,0.0,-1926.4067
1999,0.0,0.0,-1941.1414
1999,0.0,0.0,-1921.5923
1999,0.0,0.0,-1906.9103
1999,0.0,0.0,-1955.8712
1999,0.0,0.0,-2004.868
1999,0.0,0.0,-2044.0879
1999,0.0,0.0,-2053.88
1999,0.0,0.0,-2058.7925
1999,0.0,0.0,-2058.7964
1999,0.0,0.0,-2058.8032
1999,0.0,0.0,-2053.9517
1999,0.0,0.0,-2068.6597
1999,0.0,0.0,-2102.9492
1999,0.0,0.0,-2132.359
1999,0.0,0.0,-2142.189
1999,0.0,0.0,-2151.9907
1999,0.0,0.0,-2196.084
1999,0.0,0.0,-2205.9077
1999,0.0,0.0,-2215.7437
1999,0.0,0.0,-2230.4966
1999,0.0,0.0,-2289.2656
1999,0.0,0.0,-2308.8728
1999,0.0,0.0,-2333.3691
1999,0.0,0.0,-2338.2888
1999,0.0,0.0,-2343.2131
1999,0.0,0.0,-2343.2373
1999,0.0,0.0,-2362.8643
1999,0.0,0.0,-2416.7532
1999,0.0,0.0,-2416.7986
1999,0.0,0.0,-2431.4963
1999,0.0,0.0,-2436.4146
1999,0.0,0.0,-2392.3672
1999,0.0,0.0,-2392.4087
1999,0.0,0.0,-2387.5708
1999,0.0,0.0,-2402.2803
1999,0.0,0.0,-2446.3506
1999,0.0,0.0,-2426.7837
1999,0.0,0.0,-2402.333
1999,0.0,0.0,-2372.963
1999,0.0,0.0,-2343.6025
1999,0.0,0.0,-2328.9478
1999,0.0,0.0,-2338.7563
1999,0.0,0.0,-2324.1143
1999,0.0,0.0,-2314.3271
1999,0.0,0.0,-2319.2368
1999,0.0,0.0,-2324.164
1999,0.0,0.0,-2314.4072
1999,0.0,0.0,-2314.437
1999,0.0,0.0,-2329.145
1999,0.0,0.0,-2373.2466
1999,0.0,0.0,-2407.5588
1999,0.0,0.0,-2417.4
1999,0.0,0.0,-2417.4265
1999,0.0,0.0,-2471.308
1999,0.0,0.0,-2476.2373
1999,0.0,0.0,-2476.2427
1999,0.0,0.0,-2490.9697
1999,0.0,0.0,-2490.9785
1999,0.0,0.0,-2505.6812
1999,0.0,0.0,-2515.5125
1999,0.0,0.0,-2520.4663
1999,0.0,0.0,-2505.7974
1999,0.0,0.0,-2520.52
1999,0.0,0.0,-2515.6565
1999,0.0,0.0,-2505.889
1999,0.0,0.0,-2491.2505
1999,0.0,0.0,-2437.4136
1999,0.0,0.0,-2437.44
1999,0.0,0.0,-2427.6675
1999,0.0,0.0,-2422.8096
1999,0.0,0.0,-2408.1333
1999,0.0,0.0,-2403.2441
1999,0.0,0.0,-2398.3665
1999,0.0,0.0,-2383.7258
1999,0.0,0.0,-2373.973
1999,0.0,0.0,-2349.5112
1999,0.0,0.0,-2329.9646
1999,0.0,0.0,-2310.4104
1999,0.0,0.0,-2281.0508
1999,0.0,0.0,-2227.2349
1999,0.0,0.0,-2202.784
1999,0.0,0.0,-2183.2258
1999,0.0,0.0,-2178.3838
1999,0.0,0.0,-2173.5535
1999,0.0,0.0,-2188.2576
1999,0.0,0.0,-2183.4097
1999,0.0,0.0,-2178.5376
1999,0.0,0.0,-2188.3574
1999,0.0,0.0,-2183.5
1999,0.0,0.0,-2183.54
1999,0.0,0.0,-2173.7935
1999,0.0,0.0,-2178.7542
1999,0.0,0.0,-2178.8284
1999,0.0,0.0,-2169.0876
1999,0.0,0.0,-2169.1628
1999,0.0,0.0,-2159.4404
1999,0.0,0.0,-2149.7085
1999,0.0,0.0,-2135.0947
1999,0.0,0.0,-2120.4456
1999,0.0,0.0,-2105.8228
1999,0.0,0.0,-2091.1816
1999,0.0,0.0,-2066.7834
1999,0.0,0.0,-2047.2788
1999,0.0,0.0,-2032.639
1999,0.0,0.0,-2022.9009
1999,0.0,0.0,-2018.0701
1999,0.0,0.0,-2018.1472
1999,0.0,0.0,-1993.7404
1999,0.0,0.0,-1979.1299
1999,0.0,0.0,-1969.4226
1999,0.0,0.0,-1964.5901
1999,0.0,0.0,-1949.9955
1999,0.0,0.0,-1940.2769
1999,0.0,0.0,-1910.9946
1999,0.0,0.0,-1886.5935
1999,0.0,0.0,-1798.6237
1999,0.0,0.0,-1754.6509
1999,0.0,0.0,-1715.5858
1999,0.0,0.0,-1661.8435
1999,0.0,0.0,-1593.4026
1999,0.0,0.0,-1544.5876
1999,0.0,0.0,-1539.7847
1999,0.0,0.0,-1515.3965
1999,0.0,0.0,-1486.1371
1999,0.0,0.0,-1461.7708
1999,0.0,0.0,-1427.6064
1999,0.0,0.0,-1403.236
1999,0.0,0.0,-1359.2983
1999,0.0,0.0,-1212.615
1999,0.0,0.0,-1129.5514
1999,0.0,0.0,-1066.0227
1999,0.0,0.0,-963.382
1999,0.0,0.0,-899.88934
1999,0.0,0.0,-841.2958
1999,0.0,0.0,-802.27637
1999,0.0,0.0,-777.9102
1999,0.0,0.0,-778.0066
1999,0.0,0.0,-773.226
1999,0.0,0.0,-788.02563
1999,0.0,0.0,-763.68726
1999,0.0,0.0,-734.4523
1999,0.0,0.0,-729.71014
1999,0.0,0.0,-739.59937
1999,0.0,0.0,-739.7222
1999,0.0,0.0,-759.3789
1999,0.0,0.0,-749.7138
1999,0.0,0.0,-764.4754
1999,0.0,0.0,-764.60815
1999,0.0,0.0,-754.96234
1999,0.0,0.0,-769.79517
1999,0.0,0.0,-730.7877
1999,0.0,0.0,-711.36084
1999,0.0,0.0,-677.245
1999,0.0,0.0,-628.4672
1999,0.0,0.0,-574.7936
1999,0.0,0.0,-491.76648
1999,0.0,0.0,-433.2335
1999,0.0,0.0,-399.09305
1999,0.0,0.0,-379.64838
1999,0.0,0.0,-379.788
1999,0.0,0.0,-375.05255
1999,0.0,0.0,-384.98865
1999,0.0,0.0,-375.32843
1999,0.0,0.0,-351.0312
1999,0.0,0.0,-360.95242
1999,0.0,0.0,-356.20346
1999,0.0,0.0,-371.0148
1999,0.0,0.0,-385.81342
1999,0.0,0.0,-415.30695
1999,0.0,0.0,-420.37506
1999,0.0,0.0,-410.78857
1999,0.0,0.0,-396.26105
1999,0.0,0.0,-386.63467
1999,0.0,0.0,-386.80035
1999,0.0,0.0,-372.29498
1999,0.0,0.0,-416.4906
1999,0.0,0.0,-411.76886
1999,0.0,0.0,-402.13647
1999,0.0,0.0,-382.73795
1999,0.0,0.0,-382.94388
1999,0.0,0.0,-363.5726
1999,0.0,0.0,-349.06726
1999,0.0,0.0,-319.89417
1999,0.0,0.0,-305.40677
1999,0.0,0.0,-339.80847
1999,0.0,0.0,-325.29984
1999,0.0,0.0,-325.46823
1999,0.0,0.0,-330.53537
1999,0.0,0.0,-335.6067
1999,0.0,0.0,-330.86652
1999,0.0,0.0,-340.8079
1999,0.0,0.0,-321.42966
1999,0.0,0.0,-311.8182
1999,0.0,0.0,-312.00363
1999,0.0,0.0,-317.0332
1999,0.0,0.0,-312.29242
1999,0.0,0.0,-307.5437
1999,0.0,0.0,-293.04672
1999,0.0,0.0,-263.8958
1999,0.0,0.0,-244.4851
1999,0.0,0.0,-229.96391
1999,0.0,0.0,-230.10109
1999,0.0,0.0,-215.61308
1999,0.0,0.0,-240.1936
1999,0.0,0.0,-235.45271
1999,0.0,0.0,-235.60599
1999,0.0,0.0,-245.53677
1999,0.0,0.0,-255.46526
1999,0.0,0.0,-260.48734
1999,0.0,0.0,-250.84875
1999,0.0,0.0,-241.219
1999,0.0,0.0,-231.5912
1999,0.0,0.0,-236.60039
1999,0.0,0.0,-241.65771
1999,0.0,0.0,-246.71248
1999,0.0,0.0,-261.51938
1999,0.0,0.0,-251.8937
1999,0.0,0.0,-242.27588
1999,0.0,0.0,-213.11868
1999,0.0,0.0,-193.70819
1999,0.0,0.0,-188.94379
1999,0.0,0.0,-174.40967
1999,0.0,0.0,-159.87857
1999,0.0,0.0,-179.57735
1999,0.0,0.0,-169.94907
1999,0.0,0.0,-160.34093
1999,0.0,0.0,-165.33093
1999,0.0,0.0,-243.64021
1999,0.0,0.0,-224.21115
1999,0.0,0.0,-229.20346
1999,0.0,0.0,-239.0642
1999,0.0,0.0,-224.48389
