1997,1998,1999,2000,2001
-2201.9177,-2392.9565,-2539.4336,-2431.331,-1977.4094
-2465.5566,-2846.9753,-2661.521,-2880.533,-2338.7358
-2553.476,-3325.397,-3247.3396,-3188.1584,-2685.4229
-2441.2239,-3535.3523,-3193.6836,-3427.4165,-2841.6897
-2529.166,-3589.1418,-3442.7046,-3783.855,-2914.9766
-2587.8315,-3955.302,-3535.496,-3935.2527,-3286.038
-2924.7222,-4092.0195,-3584.3503,-4106.1567,-3539.9333
-3041.9385,-4150.6367,-3682.0117,-4277.0635,-3637.5981
-3139.626,-4301.991,-3931.0085,-4433.3203,-3554.6465
-3134.7961,-4638.856,-4590.0713,-4950.8374,-3569.314
-3525.3716,-4941.5273,-5127.0615,-5165.669,-3740.1904
-3837.8516,-5419.9336,-5288.192,-5487.9062,-3691.404
-3901.3618,-5703.092,-5639.6816,-5712.5137,-3930.6416
-4028.3494,-5996.0317,-5717.81,-6073.8047,-4150.366
-4013.772,-6137.629,-5893.56,-6376.506,-4365.174
-4179.7803,-6201.0815,-5732.4863,-6347.2217,-4623.941
-4379.949,-6332.8955,-5849.644,-6552.289,-4794.8535
-4213.992,-6367.076,-5786.1924,-6732.9404,-4814.4062
-4375.152,-6464.722,-5971.706,-6869.673,-5302.61
-4375.169,-6572.1455,-5903.38,-7089.362,-5468.634
-4809.666,-6904.095,-6079.115,-7118.665,-5844.545
-4804.8022,-7265.32,-6391.537,-7201.658,-6127.705
-4941.5146,-7250.6816,-6523.3496,-7284.662,-6508.4766
-5317.3984,-7382.4717,-6743.0264,-7572.685,-6908.7866
-5307.659,-7538.6787,-6899.2373,-7558.036,-7250.506
-5790.956,-7855.9893,-7089.616,-7670.32,-7582.4775
-5927.6514,-7943.8574,-6957.8447,-7919.3003,-7836.3525
-5766.5845,-8197.695,-7343.484,-8207.321,-7968.1743
-5859.326,-8153.7725,-7206.8037,-8134.098,-8041.4077
-6054.598,-8192.82,-7582.672,-8290.328,-8256.209
-6332.8613,-8251.3955,-7812.092,-8524.659,-8539.347
-6371.9033,-8402.719,-7841.3794,-8627.184,-8715.095
-6391.4526,-8495.461,-7812.111,-8851.743,-9027.53
-6523.2607,-8309.965,-7836.5244,-8871.296,-9252.088
-6523.297,-8256.264,-7953.68,-8920.11,-9369.254
-6479.3975,-8309.965,-7939.0557,-8998.208,-9354.609
-6425.7256,-8329.506,-7987.871,-9076.301,-9315.561
-6381.796,-8671.219,-8383.273,-9378.984,-9549.881
-6479.4062,-8617.522,-8729.85,-9442.456,-9530.363
-6411.0913,-8895.785,-8900.693,-9642.621,-9696.34
-6503.8535,-9032.475,-9110.58,-9818.366,-9803.746
-6660.1025,-9213.096,-8983.673,-9920.891,-9857.441
-7001.7915,-9359.538,-9066.656,-9886.719,-9813.504
-7133.6094,-9374.194,-9315.618,-9950.187,-9906.252
-7270.3145,-9213.109,-9403.484,-9916.017,-9911.137
-7407.033,-9330.262,-9364.428,-9964.83,-9950.186
-7704.8354,-9481.588,-9349.789,-9940.422,-9964.83
-7924.513,-9486.479,-9427.889,-9964.83,-9964.828
-7836.651,-9418.143,-9491.348,-9979.475,-9979.474
-7690.2227,-9447.416,-9452.291,-9916.013,-9916.006
-7543.8047,-9496.227,-9623.135,-9964.83,-9964.828
-7656.074,-9588.973,-9471.81,-9959.948,-9955.066
-7621.8965,-9383.963,-9466.933,-9945.304,-9945.304
-7670.719,-9364.444,-9545.037,-9969.711,-9867.209
-7822.046,-9535.287,-9457.176,-9969.711,-9750.055
-7690.2534,-9481.592,-9447.404,-9896.484,-9344.901
-7519.3823,-9462.061,-9437.645,-9876.959,-9022.73
-7573.0527,-9491.355,-9515.754,-9891.605,-9052.01
-7748.7554,-9598.735,-9423.003,-9847.669,-9008.061
-7782.908,-9422.996,-9110.595,-9740.279,-8881.104
-7861.0,-9374.1875,-9071.531,-9706.113,-8846.943
-8085.5293,-9442.524,-9164.273,-9813.496,-8978.743
-8065.9814,-9422.991,-9115.453,-9779.323,-8842.037
-8070.8584,-9340.002,-9037.341,-9652.403,-8739.458
-8046.4277,-9227.734,-9012.933,-9618.229,-8666.227
-7943.8965,-9217.965,-8993.405,-9559.645,-8666.248
-8065.9404,-9281.43,-9051.99,-9667.039,-8763.873
-8212.383,-9217.98,-9012.937,-9686.568,-8729.713
-8353.965,-9320.48,-9086.156,-9764.676,-8939.609
-8422.293,-9276.543,-9125.197,-9769.56,-8929.846
-8436.93,-9178.916,-9105.668,-9735.394,-8993.302
-8363.699,-9017.832,-9071.5,-9735.391,-9003.066
-8402.739,-9037.354,-9022.682,-9706.095,-9061.652
-8475.955,-8959.25,-8993.395,-9740.262,-9125.11
-8554.058,-8929.961,-8964.105,-9740.261,-9193.448
-8680.963,-8993.414,-9042.203,-9715.842,-9286.208
-8656.556,-8788.399,-9032.441,-9681.672,-9271.566
-8846.918,-8832.325,-9076.372,-9720.725,-9183.699
-8812.762,-8861.613,-9042.209,-9603.57,-9144.652
-8812.766,-8807.922,-8973.863,-9608.445,-9105.6
-8798.117,-8895.779,-8939.691,-9652.385,-9012.842
-8866.468,-8861.604,-8817.652,-9613.34,-8939.609
-9008.045,-8846.972,-8876.234,-9559.645,-8778.507
-9276.533,-8920.189,-8939.691,-9598.696,-8778.516
-9447.386,-8900.666,-8954.342,-9530.356,-8885.925
-9471.793,-8925.072,-8978.754,-9447.373,-8959.158
-9476.682,-9003.172,-9081.268,-9447.372,-9047.04
-9603.6,-9149.616,-9242.36,-9496.182,-9217.907
-9642.651,-9286.305,-9379.047,-9530.3545,-9364.355
-9706.121,-9476.687,-9491.328,-9686.567,-9471.76
-9872.08,-9828.15,-9852.558,-9662.158,-9579.162
-9999.0,-9999.0,-9999.0,-9706.091,-9657.273
-9999.0,-9999.0,-9999.0,-9969.709,-9969.709
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
