Lat,Long,Ocean,Cr_nmol/kg,npp_10,npp_11,npp_12,Year,npp_01,npp_02,npp_04,npp_05,npp_06,npp_07,npp_08,npp_09,npp_03,yearly_mean_npp
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,367.66055,380.7793,411.41904,2016,678.2171,645.49994,561.03705,603.3043,529.44794,539.73505,522.864,428.66437,562.3781,519.25055
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,108.50163,179.03398,208.37279,2016,248.97606,251.45343,151.9374,123.17843,107.55325,108.81849,91.98116,101.64975,189.08357,155.87834
26.14,-35.19483333333334,Atlantic,2.8124520083911744,155.5223,205.26044,256.46255,2016,295.87192,392.61972,276.16144,172.91794,142.47704,164.45175,164.66031,149.41855,335.8717,225.97461
30.0,-140.0,Pacific,3.855384615384615,221.06628,280.86078,336.4602,2016,332.2556,313.81638,249.85976,265.10126,281.40393,247.53772,244.87431,203.0957,261.6505,269.83188
32.16666666666666,-64.5,Atlantic,2.985199082760058,178.12184,289.15866,390.5513,2016,304.18933,381.45474,346.18753,243.73346,201.07266,186.37556,138.83995,108.98615,345.09146,259.4802
32.2,-64.5,Atlantic,2.9,182.02875,288.74573,391.96497,2016,333.90097,391.07523,350.1644,251.11877,212.18288,189.28513,163.01175,119.09867,345.81085,268.199
32.66666666666666,-29.41666666666667,Atlantic,4.35,235.03319,337.02438,383.61957,2016,419.24753,387.1782,460.0943,339.09818,362.669,275.71582,222.81755,211.95424,461.495,341.32895
33.36666666666667,-27.5,Atlantic,2.9729166666666664,256.68936,340.78534,412.1628,2016,521.47974,482.58606,491.16595,361.68845,276.52444,237.3174,210.2338,205.93185,532.14594,360.72592
34.0,-158.0,Pacific,3.193636363636364,226.31223,381.33972,306.93295,2016,413.65442,462.52713,510.3817,434.46844,355.6241,289.54205,209.60025,201.83401,517.5141,359.14426
34.11666666666667,-41.73333333333333,Atlantic,3.11,310.9906,325.8052,406.125,2016,503.93484,582.66,665.1172,450.33115,266.007,182.17662,186.43092,241.84636,597.279,393.22525
34.23,-120.03,Pacific,2.5625,1621.6815,1459.7339,1610.8911,2016,1172.6053,1408.1868,3540.6316,4156.0156,2782.7092,2848.5837,2123.1963,1811.2064,2738.3298,2272.8142
35.7,-40.76666666666667,Atlantic,2.9678571428571425,322.0655,303.82275,383.19235,2016,460.9739,599.0552,877.5221,562.7611,557.066,366.39066,254.55185,278.07095,630.4839,466.32968
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,294.70084,395.04324,424.82156,2016,607.1897,575.2396,525.325,388.06528,328.71698,320.3624,277.25348,276.9242,599.20447,417.73727
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,874.4388,694.24347,704.6327,2016,596.29626,708.1456,850.59875,1079.3976,1361.1128,1158.281,1388.5593,926.3868,689.01056,919.2587
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,374.23224,405.89655,458.2597,2016,551.2759,542.0943,652.4424,623.4787,539.22375,319.38092,243.5621,302.45932,614.0377,468.86194
37.95,-31.26666666666667,Atlantic,3.105,384.7846,439.23346,488.24225,2016,388.5086,779.10284,692.95044,665.1647,561.8217,448.57434,343.04898,350.54037,687.0344,519.0839
39.43333333333333,-23.23333333333333,Atlantic,2.873,420.63504,442.75204,430.6956,2016,441.53345,596.9315,1002.4511,817.5156,757.77484,495.86536,459.42963,454.7352,816.6203,594.74493
39.98333333333333,6.5,Mediterranean,3.2577777777777777,357.75275,445.51074,431.94833,2016,408.97922,573.5056,600.73016,598.6361,466.9317,432.3265,345.43234,301.88254,711.56415,472.93332
41.99716666666666,-158.0085,Pacific,3.0271428571428567,578.1,291.4011,238.33296,2016,231.72409,285.73087,414.58176,409.35376,503.0434,600.2067,527.0062,546.1645,354.6532,415.0249
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,516.3645,425.05585,386.83606,2016,384.72864,436.58566,961.2558,2004.5336,1003.8836,714.96564,643.6977,518.2436,743.795,728.32886
45.0,145.0,Pacific,3.3052264808362373,1158.8972,155.63516,102.72837,2016,116.34221,132.16298,471.97946,1368.2249,1649.4606,1507.1932,1331.9814,1196.3173,188.77829,781.6418
46.0,-158.0,Pacific,3.1285714285714286,537.0265,221.32216,199.81908,2016,185.65239,229.55196,381.61273,335.8941,1371.3324,711.1644,912.9114,938.2528,287.1272,525.9722
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,359.20312,294.675,258.71707,2016,277.29034,362.13403,449.65012,464.59937,517.7016,424.77402,521.3299,420.60117,389.4319,395.00894
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,615.0876,294.22217,142.62796,2016,298.78738,327.38055,806.7361,1282.6105,1474.1909,883.6937,799.8562,692.1961,389.6178,667.2506
49.566,-138.667,Pacific,2.974634146341464,432.4432,245.22961,,2016,187.62334,239.30908,431.81717,388.78952,693.10925,529.61993,557.6816,511.53793,395.17743,419.30344
50.0,-145.0,Pacific,3.6784019415902725,429.14774,270.81253,,2016,193.37885,319.6767,363.9316,389.61157,647.9476,702.4982,756.9305,476.40714,398.0099,449.8502
50.00166666666667,-145.0,Pacific,3.095,429.14774,270.81253,,2016,193.37885,319.6767,363.9316,389.61157,647.9476,702.4982,756.9305,476.40714,398.0099,449.8502
54.5,-48.46,Atlantic,2.942720047983206,462.2711,200.2631,,2016,,90.36827,283.46924,872.5915,1888.5919,982.73804,1015.837,845.1204,168.03314,680.92834
55.0,-147.2158333333333,Pacific,3.25,444.2967,307.71494,,2016,,159.27116,336.44534,420.0821,521.3128,756.726,750.8826,834.8006,272.7024,480.42343
69.5,-137.9833333333333,Arctic,1.730899048197846,,,,2016,,,,,3693.8616,4883.0366,2198.0469,1011.9622,,2946.7268
69.66666666666667,-138.15,Arctic,1.884756741370988,,,,2016,,,,2368.6929,3217.697,4247.056,2464.6833,1029.9059,,2665.607
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,,,,2016,,,,1331.6626,2517.2087,2927.4019,1623.5662,822.10406,,1844.3889
70.0,-138.0,Arctic,1.90398895301763,,,,2016,,,,1315.1373,2540.678,2552.017,1070.1049,628.2627,,1621.24
71.1,-139.0166666666667,Arctic,1.9953419583391834,,,,2016,,,,254.53612,302.4196,426.6397,456.67044,178.64026,,323.78122
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,,,,2016,,,,,,,218.97096,89.630104,,154.30054
72.8,-159.62,Arctic,1.6675,,,,2016,,,,,,,306.67072,115.09502,,210.88287
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,,,,2016,,,,,,230.73605,188.20956,110.157906,,176.36784
85.13,-150.1,Arctic,2.4526086956521738,,,,2016,,,,,,,,,,
-67.29,163.536,Southern Ocean,3.835823175579897,,,,2017,417.17902,185.36978,,,,,,,124.973854,242.50757
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,2017,,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,324.82846,2017,222.4569,245.29462,,,,,,,118.87043,227.8626
-63.963,-66.242,Southern Ocean,3.8113168770861883,,193.2231,256.5727,2017,361.43695,,,,,,,,130.86528,235.5245
-59.611,148.64,Southern Ocean,3.78023700507115,94.70785,150.11732,219.88284,2017,229.79878,211.85384,119.2568,,,,55.642838,56.698727,120.5927,139.83907
-59.6,-67.92,Southern Ocean,3.63,188.95894,464.809,429.19498,2017,317.19308,152.81888,110.33965,,,,96.54901,90.72481,98.93273,216.61346
-59.6,-67.919,Southern Ocean,3.71209750575196,188.95894,464.809,429.19498,2017,317.19308,152.81888,110.33965,,,,96.54901,90.72481,98.93273,216.61346
-54.83,-95.68,Southern Ocean,3.6659999999999995,216.24612,284.92636,382.423,2017,300.33807,182.50436,149.35326,,,,89.18558,136.72322,206.32428,216.44716
-53.583,149.298,Southern Ocean,3.489904376667043,262.3676,346.3351,343.13626,2017,263.7281,207.18898,150.33673,,,,138.43324,183.04839,241.75116,237.36949
-53.2,-118.13,Southern Ocean,3.6333333333333333,266.47278,383.13965,338.232,2017,258.72968,255.35623,168.90405,,,,105.68447,139.94719,189.86833,234.03714
-50.99,-72.04,Southern Ocean,3.71,,,,2017,,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,282.73444,317.9368,380.96613,2017,399.96057,256.66992,256.58328,112.21493,,168.71472,127.91137,199.08035,270.63144,252.12762
-49.393,150.389,Southern Ocean,3.244285714285714,352.97525,519.6275,511.2751,2017,462.8518,311.60715,321.944,242.20435,,187.42935,185.12422,233.93214,335.9086,333.1709
-47.0,141.9,Southern Ocean,3.514688225129975,356.31924,513.11615,738.14636,2017,404.69986,390.1287,302.832,224.045,,166.09964,182.58565,267.7665,441.52838,362.47888
-46.97,141.93,Southern Ocean,2.9738178106991984,356.31924,513.11615,738.14636,2017,404.69986,390.1287,302.832,224.045,,166.09964,182.58565,267.7665,441.52838,362.47888
-45.7,153.5,Southern Ocean,3.4626901228000735,391.32114,543.5627,898.0584,2017,1143.785,931.162,732.60547,344.008,404.64005,209.35818,279.75424,327.71054,634.57745,570.0453
-41.9,-35.43,Atlantic,2.9048153040828515,540.64386,721.69366,987.88684,2017,1156.1155,851.9096,681.186,264.63794,280.3705,380.7752,637.6171,615.93524,684.78723,650.2966
-40.4,153.9,Pacific,3.1583256230805192,1004.75024,1108.7866,687.0424,2017,670.7432,665.3197,550.91113,513.41364,330.90952,367.9317,452.9317,569.4227,554.52515,623.0573
-40.36,-31.04,Atlantic,2.926442647019276,820.2126,946.68414,1018.21545,2017,997.28564,592.9125,498.21954,308.25104,306.17752,266.73544,647.8507,648.9303,903.4216,662.908
-40.3,153.5,Pacific,4.81,894.0311,945.503,662.6831,2017,611.3542,670.884,637.7933,527.6297,288.76227,327.46,491.11093,529.29535,582.65704,597.43036
-34.67,154.55,Pacific,3.504695380939145,687.3309,927.7704,579.17487,2017,454.15366,361.05826,353.17438,425.93692,424.66614,502.1508,651.69543,719.4942,381.59888,539.0171
-32.5,-175.0,Pacific,3.9383774735489814,498.0046,334.95706,277.42535,2017,223.1255,204.85983,198.18623,313.5756,374.356,483.78055,560.83777,609.754,252.1972,360.92163
-32.5,180.0,Pacific,3.126575779524156,769.5499,464.5283,328.82547,2017,224.49393,264.5098,287.68753,362.23206,409.05872,445.18848,588.1967,726.7383,237.63667,425.7205
-30.0,155.0,Pacific,3.1625591137119584,439.51105,443.3094,384.88583,2017,251.42259,214.75668,320.2608,358.2741,467.95514,542.4869,599.1041,846.89935,213.72069,423.54886
-30.0,160.0,Pacific,3.2097407291094324,705.4879,498.7446,334.53598,2017,240.93129,241.48508,260.04684,410.46506,462.72006,515.5597,615.41235,739.7919,227.36197,437.71188
-30.0,165.0,Pacific,3.6301483198021893,543.86334,363.27118,259.5591,2017,206.22037,245.34378,258.87735,319.6677,413.75482,469.76727,548.58765,727.9352,242.53677,383.282
-30.0,170.0,Pacific,3.4696973419068704,772.09564,487.27383,261.498,2017,229.88316,218.92593,248.02203,366.13644,386.69516,447.67184,523.9595,632.60895,232.47878,400.60413
-30.0,175.0,Pacific,3.1924015710686833,608.98645,452.5875,293.35886,2017,233.5156,221.0888,227.45468,345.98865,431.25922,507.5301,577.2408,680.23004,243.0165,401.85477
-26.25,-103.96,Pacific,3.295,130.63542,87.347984,88.47589,2017,58.478245,56.362595,64.047165,99.43056,159.48578,217.11148,253.75287,214.9238,72.22774,125.189964
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,149.83774,110.97614,119.0431,2017,135.74318,105.993454,144.7554,197.11359,235.70363,301.47272,313.5997,324.56485,118.083534,188.07391
-21.56666666666667,-114.3,Pacific,4.699999999999999,73.74405,73.23466,95.456856,2017,62.3923,79.20812,72.51413,96.74427,118.76143,146.5959,161.1522,150.29292,83.46473,101.13013
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,80.60971,70.88844,104.40267,2017,62.808754,88.09105,71.45252,92.87314,114.225174,161.25874,161.38435,158.62611,93.77282,105.0328
-16.819,-72.841,Pacific,2.6566666666666667,3380.2456,3874.019,3692.3628,2017,3977.4163,3957.416,3120.504,3487.9783,1376.2461,1836.4572,1964.3174,2452.1787,3654.596,3064.4783
-15.999,-76.998,Pacific,3.76,1188.5872,1595.369,2097.7444,2017,911.3138,697.9529,1322.5779,2366.9175,1184.5016,609.4063,606.43805,802.6262,766.46924,1179.1587
-14.0,-99.0,Pacific,3.5985996122424173,402.32303,427.5898,470.20633,2017,360.1203,380.89584,369.4074,365.25995,356.39252,367.53568,347.84656,381.88083,295.8434,377.1085
-14.0,-77.06,Pacific,5.3475,2276.4512,3112.7554,1752.1742,2017,3115.5535,2415.9602,1586.5491,2331.9,1747.3705,2213.094,892.41614,1328.7611,2911.7542,2140.3948
-13.666,-76.785,Pacific,2.766666666666667,4337.4478,4006.075,2496.703,2017,4124.5327,6105.4585,3878.1292,2182.5845,2358.4812,2399.1045,1452.0742,1792.0793,4695.536,3319.0168
-12.363,-77.0,Pacific,2.1550000000000002,1589.2228,2526.228,3161.8167,2017,4014.9233,5203.6646,3916.6797,2628.7402,897.59106,2303.218,1842.2778,1342.1993,4750.3477,2848.076
-12.0481,-78.3143,Pacific,2.633326026071368,1419.5242,2205.6418,4126.7256,2017,1364.5032,1806.8097,3017.4097,892.074,721.6483,885.0315,710.9192,869.8119,1298.753,1609.9044
-12.0471,-77.4325,Pacific,2.342040085557373,2545.524,4434.3438,5863.0405,2017,3778.921,4666.816,3916.4973,3744.5623,1187.7024,1888.9283,1608.6392,1202.3953,4870.4893,3308.988
-12.0451,-77.657,Pacific,2.7913146662115818,2354.6975,5043.162,6048.939,2017,3223.7407,3883.795,4080.7046,2958.1953,1127.0731,1456.5354,1218.3604,1144.0356,3442.5115,2998.4792
-12.0449,-77.3761,Pacific,2.746059475986703,2545.524,4434.3438,5863.0405,2017,3778.921,4666.816,3916.4973,3744.5623,1187.7024,1888.9283,1608.6392,1202.3953,4870.4893,3308.988
-12.0448,-78.1669,Pacific,3.607777993342297,1589.2162,2354.8313,4213.352,2017,1450.2819,1849.2566,2701.8047,1132.326,753.53546,838.665,800.4939,1071.6567,2485.9233,1770.1119
-12.0446,-77.7099,Pacific,2.525425829219805,1787.4607,3878.9324,5144.5967,2017,2938.545,3160.2166,3801.0579,2269.6558,899.3193,942.65094,1183.8904,1110.0145,2703.808,2485.0125
-12.01,-79.2,Pacific,3.5559957419451718,907.4069,1595.0914,2023.3302,2017,1037.6678,703.88043,1003.6775,761.95667,666.2889,584.0598,676.2603,627.65845,783.46545,947.562
-11.9999,-84.0,Pacific,3.472942293926747,607.6244,650.9775,739.46423,2017,483.0833,439.14508,493.35858,623.5146,545.25616,437.57385,425.98758,578.69867,427.77286,537.7048
-10.67,-25.01,Atlantic,2.9176770642337257,226.5562,186.3982,157.57828,2017,171.7884,136.1807,132.47786,144.89,167.69473,213.514,226.25215,210.4197,147.40056,176.76257
-10.001,-78.38,Pacific,1.9833333333333332,1681.1986,3866.7478,3792.0361,2017,3152.4934,2260.9714,4690.951,2092.8408,2076.0403,1270.2014,1711.3284,1179.1896,2905.8,2556.65
-9.999,-79.134,Pacific,3.022,1211.3497,1843.2378,2049.15,2017,3155.2832,974.91205,2270.1382,1038.8031,786.1359,749.42975,858.07904,901.70184,1536.5546,1447.898
-9.922,-80.224,Pacific,3.42,1041.1748,1130.9655,1472.9349,2017,597.4797,642.0168,813.06134,1321.6224,1044.7146,621.75287,906.02704,940.54175,899.7912,952.6736
-9.0,-85.833,Pacific,4.12,675.6966,595.2406,647.4215,2017,548.0974,470.95807,587.4452,701.40875,636.95667,619.77435,486.11044,580.8851,284.73465,569.5608
-8.41,-24.98,Atlantic,2.829815369967665,304.6766,272.69144,262.20407,2017,192.11414,142.64514,139.92365,167.57402,251.82356,244.32526,274.6287,393.49167,157.38136,233.62329
-8.0,-79.845,Pacific,2.3633333333333333,1437.0226,2295.2195,4364.495,2017,3518.6272,1180.4104,2637.934,2473.5166,2113.6743,1799.6414,1873.3785,1655.1792,2719.17,2339.0222
-3.583,-85.833,Pacific,3.9299999999999997,824.0836,736.4791,669.4243,2017,605.2311,327.65836,625.3708,621.64087,721.5723,617.2429,697.8021,706.6052,353.79263,625.57526
-2.9625,-25.6148,Atlantic,2.595360888888889,348.19702,349.24396,446.2931,2017,337.32706,291.27994,323.18674,327.7933,354.44598,395.77985,412.17645,451.59976,279.22754,359.71255
1.68,-25.01,Atlantic,2.7292743130922723,281.4279,349.13242,435.71094,2017,309.07047,277.82413,264.5037,279.2425,350.46185,387.68967,383.66965,414.95444,273.36386,333.92096
2.433333333333334,-102.0,Pacific,4.3,262.55154,420.8524,526.76337,2017,392.16183,336.28183,318.94186,404.41074,369.34003,434.1749,457.19827,390.7955,349.8496,388.61014
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,397.22067,304.65875,456.70786,2017,448.72128,245.25008,221.44955,221.42548,252.74907,294.20364,269.15823,319.88565,281.89417,309.44373
12.0325,-28.9805,Atlantic,2.606471166666667,350.24265,329.28275,389.26,2017,492.0864,582.09045,483.97852,384.11002,313.47742,344.1667,342.04874,328.16544,479.55307,401.53854
12.5882,-17.5724,Atlantic,2.214833875,1557.051,949.16504,4558.7964,2017,3010.7341,6350.7725,6575.315,2274.8013,523.81116,702.476,687.8629,668.89,4261.225,2676.7417
12.5942,-17.9199,Atlantic,2.5420315555555555,765.46497,850.03107,3604.5364,2017,2646.9573,4634.113,3661.7466,1158.6208,435.7346,642.2816,502.67166,625.8387,3946.936,1956.2443
12.61,-17.7157,Atlantic,2.572664178571429,854.91626,883.7677,2729.2417,2017,2630.6196,4047.7356,5200.689,1718.9266,477.841,651.7332,586.95276,643.3814,4940.1475,2113.8293
12.612,-17.5728,Atlantic,2.18983575,1557.051,949.16504,4558.7964,2017,3010.7341,6350.7725,6575.315,2274.8013,523.81116,702.476,687.8629,668.89,4261.225,2676.7417
12.74366666666667,-28.5015,Atlantic,2.849897804814339,329.894,384.84116,383.76062,2017,417.9979,566.1554,498.37704,370.57645,333.52646,340.99033,349.50674,409.6234,477.3764,405.21884
12.83333333333333,103.9333333333333,Pacific,15.8,,,,2017,,,,,,,,,,
15.0,-107.0,Pacific,2.8378695652173915,274.06546,289.60443,286.3196,2017,309.8399,253.80533,249.73682,253.32176,215.20892,206.38914,212.0342,261.20673,253.117,255.38745
16.8,-106.9,Pacific,3.496111111111111,217.89583,218.79292,251.27655,2017,360.40048,285.46664,246.31638,269.44052,281.57227,217.04916,264.57144,263.97903,269.2761,262.16977
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,309.067,328.0555,351.20502,2017,380.26242,367.1865,363.74478,315.68594,342.2589,297.14807,299.62015,284.46106,362.0641,333.39658
18.2,-104.2,Pacific,3.09375,302.64114,341.76068,356.18835,2017,344.08127,594.0597,492.41873,906.20703,388.67526,315.90137,313.04828,414.09073,367.10995,428.01523
18.9,-108.8,Pacific,2.9788888888888887,247.0333,212.16762,272.68082,2017,338.46677,344.51523,335.8635,327.55765,477.3332,320.5266,233.20398,348.53265,371.28293,319.09702
20.0,-106.0,Pacific,2.772307692307692,301.35477,368.0864,543.47253,2017,1084.6552,1993.7067,1482.7058,1254.3566,504.98666,361.50418,300.03604,333.15155,808.037,778.00446
20.9,-108.0,Pacific,2.9250000000000003,248.66411,241.04962,293.9273,2017,449.75638,427.81985,422.86517,493.07635,541.1275,301.35022,271.9903,268.90775,393.35965,362.82455
21.0,-132.0,Pacific,3.9208317958005945,182.25702,191.77504,197.52867,2017,246.92088,181.02194,174.70323,214.65349,241.20071,196.57825,177.03304,155.77222,195.84319,196.27397
21.47666666666667,-126.595,Pacific,3.3438615061310726,189.14954,199.46811,237.07658,2017,244.71329,215.97183,223.85063,222.82906,234.53427,232.06609,173.95312,194.10016,189.58307,213.10796
23.485,-117.0216666666667,Pacific,3.4616646002789655,235.23366,251.93752,330.08536,2017,347.89493,340.97864,283.6428,250.89752,291.66248,281.9765,203.42438,232.94742,402.51617,287.76645
24.0,-42.0,Atlantic,2.9149999999999996,127.91474,163.85986,199.72885,2017,264.3429,233.71526,163.84929,164.89201,161.20045,160.13799,189.6885,152.52982,161.20363,178.58861
24.16716666666667,-160.2538333333333,Pacific,3.01,172.21179,211.83795,325.71393,2017,275.1464,229.3933,217.41827,213.65483,185.06296,166.56927,167.01765,142.3497,322.95987,219.11133
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,437.73053,415.2953,445.1262,2017,382.0625,335.1769,416.8245,530.8993,554.6113,276.5493,392.49768,418.75052,565.12646,430.88754
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,374.13528,437.887,458.61328,2017,430.4867,432.42975,505.56622,425.5703,689.50586,490.45453,613.52325,462.6237,562.3781,490.2645
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,124.6176,203.1735,219.2615,2017,275.73444,187.60974,184.62308,148.58435,109.18237,112.49016,127.47658,103.35758,189.08357,165.43286
26.14,-35.19483333333334,Atlantic,2.8124520083911744,151.43457,191.04881,250.8549,2017,285.60736,304.06955,196.52731,169.03157,147.0341,142.51073,164.65987,183.58792,335.8717,210.18652
30.0,-140.0,Pacific,3.855384615384615,186.62297,264.28903,284.62585,2017,336.81235,294.78235,219.27422,252.11658,221.59846,258.3896,222.96318,215.80855,261.6505,251.5778
32.16666666666666,-64.5,Atlantic,2.985199082760058,210.47523,283.408,331.60706,2017,432.12173,491.75314,460.04816,280.8315,240.52171,183.33307,129.55412,119.97541,345.09146,292.3934
32.2,-64.5,Atlantic,2.9,198.07574,293.641,337.29517,2017,446.2816,512.3499,475.91928,291.25906,266.0045,218.90497,129.16116,143.45702,345.81085,304.84668
32.66666666666666,-29.41666666666667,Atlantic,4.35,221.73062,280.2621,365.77435,2017,442.3269,552.8339,363.30453,328.82532,268.246,224.0448,182.1176,172.47023,461.495,321.95264
33.36666666666667,-27.5,Atlantic,2.9729166666666664,217.92645,290.49054,332.64166,2017,446.57108,538.5595,410.3844,348.09576,243.09714,215.63138,165.84587,181.90514,532.14594,326.94125
34.0,-158.0,Pacific,3.193636363636364,271.3246,296.30496,359.0657,2017,395.41602,576.40283,477.51028,409.02502,328.23288,216.96078,201.7147,225.26025,517.5141,356.22766
34.11666666666667,-41.73333333333333,Atlantic,3.11,289.21835,385.9989,414.9445,2017,501.9928,657.14685,653.6783,523.5638,316.44977,209.2225,176.55867,196.56183,597.279,410.21793
34.23,-120.03,Pacific,2.5625,1623.3225,1277.4595,1653.9008,2017,946.76654,2464.9136,2694.8662,3261.2212,2414.198,2030.1208,2197.3801,1845.9946,2738.3298,2095.7063
35.7,-40.76666666666667,Atlantic,2.9678571428571425,319.13058,475.21347,497.91187,2017,543.93787,706.5484,745.90753,741.8395,507.39795,269.89102,192.60129,236.88965,630.4839,488.9794
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,312.23248,328.94577,361.8271,2017,497.8137,736.40704,515.65814,465.0591,457.7661,313.29825,283.38147,276.13992,599.20447,428.9778
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,887.03925,676.6464,565.4908,2017,649.658,847.6785,860.3901,1028.4524,1127.2734,1110.2003,1185.7375,988.35425,689.01056,884.66095
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,396.66986,408.66568,418.15652,2017,418.69016,580.0759,486.21768,452.98645,429.2497,389.28238,312.33694,413.9339,614.0377,443.3586
37.95,-31.26666666666667,Atlantic,3.105,364.35495,416.38058,438.0468,2017,456.16016,691.77704,799.4569,784.83716,722.90204,429.2398,378.53787,372.01767,687.0344,545.0621
39.43333333333333,-23.23333333333333,Atlantic,2.873,348.64096,349.41403,414.16263,2017,483.14456,823.23895,639.5518,525.23004,450.56613,376.13757,378.05197,315.5299,816.6203,493.3574
39.98333333333333,6.5,Mediterranean,3.2577777777777777,389.46738,442.35504,411.90485,2017,481.08002,705.26483,583.1778,470.6473,358.93903,329.6801,260.42398,316.6137,711.56415,455.09314
41.99716666666666,-158.0085,Pacific,3.0271428571428567,606.6769,316.3463,289.86295,2017,234.3038,366.46072,462.40482,665.47766,466.61685,465.76486,491.893,588.0124,354.6532,442.37277
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,500.71326,420.82455,421.10593,2017,347.599,691.3645,991.0197,832.13434,721.00995,601.187,485.7487,452.5648,743.795,600.75555
45.0,145.0,Pacific,3.3052264808362373,2116.5398,429.94766,168.71684,2017,132.7647,,640.07,883.4631,777.9915,1017.5514,1002.72217,1121.315,188.77829,770.8964
46.0,-158.0,Pacific,3.1285714285714286,410.21408,226.80862,172.96289,2017,178.94446,301.69177,350.24017,410.72205,488.28894,574.2602,907.7578,752.0683,287.1272,421.75723
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,422.19745,285.49866,267.62988,2017,233.90889,292.71863,425.69055,503.39066,654.3365,512.82983,482.47226,450.09998,389.4319,410.0171
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,661.138,359.22183,262.593,2017,253.16454,447.29947,1538.0424,954.9648,1391.5466,1095.5519,962.0471,822.3797,389.6178,761.4639
49.566,-138.667,Pacific,2.974634146341464,362.46362,223.68132,,2017,197.12312,270.1735,342.62177,396.924,453.8087,498.9266,508.34937,599.2808,395.17743,386.22998
50.0,-145.0,Pacific,3.6784019415902725,419.91476,224.58734,,2017,125.926094,239.13023,310.55606,365.9517,413.35406,612.92053,1158.9159,838.75696,398.0099,464.36575
50.00166666666667,-145.0,Pacific,3.095,419.91476,224.58734,,2017,125.926094,239.13023,310.55606,365.9517,413.35406,612.92053,1158.9159,838.75696,398.0099,464.36575
54.5,-48.46,Atlantic,2.942720047983206,343.07016,331.36447,,2017,,152.31221,349.3889,993.5435,1134.2152,1675.5543,1099.622,618.0074,168.03314,686.5111
55.0,-147.2158333333333,Pacific,3.25,308.0153,192.87163,,2017,,224.29497,343.43793,502.80682,672.631,736.4534,1263.4772,764.0408,272.7024,528.0731
69.5,-137.9833333333333,Arctic,1.730899048197846,,,,2017,,,,,4348.782,4831.463,3385.51,1723.4221,,3572.2942
69.66666666666667,-138.15,Arctic,1.884756741370988,,,,2017,,,,,4041.878,4712.128,2916.6528,1883.1659,,3388.456
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,,,,2017,,,,,3565.7004,4478.9907,2576.1506,1862.0532,,3120.7236
70.0,-138.0,Arctic,1.90398895301763,,,,2017,,,,,3283.7585,3589.0647,2551.6353,1499.662,,2731.0303
71.1,-139.0166666666667,Arctic,1.9953419583391834,,,,2017,,,,,1932.5226,2236.0938,1257.4598,396.5096,,1455.6465
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,,,,2017,,,,,,199.82498,,,,199.82498
72.8,-159.62,Arctic,1.6675,,,,2017,,,,,,550.0246,473.54498,393.43918,,472.33627
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,,,,2017,,,,,,,144.59706,74.421196,,109.509125
85.13,-150.1,Arctic,2.4526086956521738,,,,2017,,,,,,,,,,
-67.29,163.536,Southern Ocean,3.835823175579897,,,,2018,333.29434,163.21504,,,,,,,124.973854,207.16109
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,2018,,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,495.52588,2018,564.6423,137.26004,,,,,,,118.87043,329.07468
-63.963,-66.242,Southern Ocean,3.8113168770861883,97.191956,161.87587,293.79074,2018,220.1966,130.60677,196.49184,,,,,54.783913,130.86528,160.72536
-59.611,148.64,Southern Ocean,3.78023700507115,116.8974,144.47807,212.52315,2018,297.61218,96.41887,59.989002,,,,57.12041,68.30917,120.5927,130.43788
-59.6,-67.92,Southern Ocean,3.63,154.11757,247.98012,470.00604,2018,199.55692,106.82343,88.606514,,,,97.58984,119.480804,98.93273,175.89934
